ym,0-14,15-64,65
201404,7000,34883,6602
201405,6996,34900,6608
201406,6984,34965,6601
201407,6984,35022,6595
201408,6981,35000,6613
201409,6976,35011,6618
201410,6961,35014,6618
201411,6947,35022,6628
201412,6918,35041,6630
201501,6914,35029,6635
201502,6891,35029,6649
201503,6847,35000,6656
201504,6786,34952,6669
201505,6718,34924,6657
201506,6658,34902,6658
201507,6577,34839,6660
201508,6508,34781,6680
201509,6482,34759,6688
201510,6445,34761,6702
201511,6409,34758,6709
201512,6368,34748,6733
201601,6315,34720,6745
201602,6263,34664,6765
201603,6184,34622,6749
201604,6158,34586,6757
201605,6147,34546,6771
201606,6122,34544,6770
201607,6095,34531,6776
201608,6045,34510,6791
201609,6000,34439,6813
201610,5945,34388,6842
201611,5930,34368,6841
201612,5880,34317,6843
201701,5819,34233,6887
201702,5770,34181,6892
201703,5695,34120,6910
201704,5635,34084,6931
201705,5566,34018,6955
201706,5505,34002,6954
201707,5446,33967,6953
201708,5376,33902,6968
201709,5327,33873,6985
201710,5295,33821,7017
201711,5261,33801,7025
201712,5192,33738,7046
201801,5140,33706,7066
201802,5110,33685,7075
201803,5056,33604,7091
201804,5021,33584,7106
201805,4994,33542,7104
201806,4944,33533,7110
201807,4898,33520,7098
201808,4864,33488,7117
201809,4855,33429,7136
201810,4830,33391,7146
201811,4793,33331,7158
201812,4750,33258,7203
201901,4735,33197,7216
201902,4696,33170,7244
201903,4689,33092,7266
201904,4690,33074,7282
201905,4682,32996,7303
201906,4679,32983,7308
201907,4675,33001,7307
201908,4692,32975,7321
201909,4685,32926,7334
201910,4667,32896,7345
201911,4645,32860,7367
201912,4633,32827,7388
202001,4623,32811,7423
202002,4623,32763,7446
202003,4639,32730,7451
202004,4641,32698,7466
202005,4639,32683,7486
202006,4617,32666,7489
202007,4621,32665,7497
202008,4598,32662,7493
202009,4578,32675,7497
202010,4560,32630,7515
202011,4547,32594,7518
202012,4512,32508,7542
202101,4482,32456,7576
202102,4479,32410,7585
202103,4492,32400,7595
202104,4496,32377,7625
202105,4489,32356,7638
202106,4479,32330,7636
202107,4482,32320,7635
202108,4461,32258,7660
202109,4459,32206,7703
202110,4440,32158,7712
202111,4421,32129,7721
202112,4421,32099,7736
202201,4408,32068,7744
202202,4402,32014,7777
202203,4381,31915,7766
202204,4374,31850,7795
202205,4375,31795,7803
202206,4377,31799,7805
202207,4372,31832,7799
202208,4354,31805,7801
