ym,0-14,15-64,65
201404,4665,26159,6266
201405,4649,26151,6274
201406,4647,26140,6276
201407,4630,26169,6258
201408,4615,26134,6264
201409,4607,26135,6269
201410,4602,26117,6268
201411,4591,26112,6281
201412,4593,26073,6275
201501,4576,26034,6284
201502,4538,25989,6288
201503,4500,25920,6288
201504,4487,25852,6302
201505,4474,25804,6321
201506,4478,25782,6317
201507,4428,25748,6317
201508,4387,25668,6331
201509,4360,25605,6345
201510,4321,25537,6371
201511,4299,25511,6379
201512,4284,25478,6410
201601,4249,25437,6413
201602,4218,25372,6432
201603,4185,25354,6416
201604,4175,25330,6435
201605,4155,25278,6441
201606,4122,25249,6433
201607,4080,25228,6431
201608,4048,25195,6422
201609,4016,25134,6428
201610,3991,25110,6432
201611,3964,25064,6460
201612,3933,25030,6470
201701,3906,25003,6480
201702,3866,24992,6494
201703,3832,24940,6497
201704,3795,24889,6502
201705,3752,24824,6514
201706,3735,24786,6534
201707,3703,24765,6527
201708,3651,24724,6532
201709,3624,24679,6543
201710,3607,24614,6587
201711,3585,24570,6602
201712,3548,24530,6613
201801,3521,24475,6632
201802,3490,24435,6633
201803,3452,24381,6630
201804,3422,24345,6640
201805,3397,24313,6659
201806,3361,24278,6660
201807,3352,24260,6664
201808,3310,24228,6659
201809,3291,24185,6672
201810,3277,24163,6682
201811,3268,24117,6691
201812,3261,24022,6709
201901,3238,23974,6725
201902,3222,23920,6746
201903,3195,23878,6759
201904,3182,23839,6772
201905,3152,23810,6773
201906,3130,23784,6770
201907,3133,23748,6762
201908,3135,23718,6766
201909,3115,23685,6780
201910,3094,23661,6791
201911,3085,23614,6825
201912,3074,23544,6853
202001,3063,23503,6857
202002,3053,23464,6873
202003,3054,23451,6880
202004,3054,23409,6893
202005,3042,23358,6923
202006,3039,23324,6923
202007,3008,23317,6916
202008,3001,23272,6928
202009,3000,23247,6935
202010,2986,23223,6950
202011,2972,23172,6962
202012,2973,23101,6987
202101,2956,23030,6990
202102,2942,22979,7003
202103,2911,22913,7019
202104,2886,22885,7037
202105,2885,22860,7030
202106,2886,22831,7029
202107,2867,22815,7019
202108,2841,22755,7040
202109,2824,22683,7074
202110,2806,22663,7077
202111,2784,22626,7086
202112,2766,22585,7090
202201,2742,22531,7101
202202,2728,22469,7145
202203,2727,22417,7136
202204,2714,22350,7148
202205,2701,22312,7156
202206,2683,22305,7159
202207,2653,22285,7143
202208,2640,22246,7144
