ym,0-14,15-64,65
201404,1897,10843,2899
201405,1891,10842,2900
201406,1884,10836,2894
201407,1874,10828,2893
201408,1863,10814,2898
201409,1856,10807,2895
201410,1852,10803,2889
201411,1860,10805,2883
201412,1857,10809,2883
201501,1849,10786,2883
201502,1831,10756,2887
201503,1814,10737,2883
201504,1812,10731,2883
201505,1802,10724,2879
201506,1805,10714,2876
201507,1787,10696,2873
201508,1780,10689,2881
201509,1759,10693,2882
201510,1757,10680,2887
201511,1746,10667,2891
201512,1733,10645,2898
201601,1734,10632,2900
201602,1719,10606,2908
201603,1700,10598,2900
201604,1716,10588,2908
201605,1721,10577,2916
201606,1710,10563,2913
201607,1709,10543,2924
201608,1688,10539,2930
201609,1684,10517,2934
201610,1670,10517,2937
201611,1657,10485,2944
201612,1653,10464,2953
201701,1650,10460,2961
201702,1634,10440,2960
201703,1621,10423,2955
201704,1602,10396,2950
201705,1580,10365,2958
201706,1568,10359,2959
201707,1556,10360,2958
201708,1545,10333,2966
201709,1544,10313,2968
201710,1537,10299,2969
201711,1525,10276,2971
201712,1513,10251,2974
201801,1493,10257,2974
201802,1479,10242,2976
201803,1469,10231,2972
201804,1458,10227,2972
201805,1443,10206,2978
201806,1427,10193,2983
201807,1416,10164,2984
201808,1406,10155,2990
201809,1404,10143,2999
201810,1388,10135,2998
201811,1386,10112,3000
201812,1378,10100,3004
201901,1370,10064,3017
201902,1364,10038,3018
201903,1355,10002,3030
201904,1358,9982,3032
201905,1347,9964,3042
201906,1344,9957,3047
201907,1334,9932,3045
201908,1317,9912,3044
201909,1306,9897,3040
201910,1296,9875,3046
201911,1297,9862,3054
201912,1289,9846,3059
202001,1280,9828,3062
202002,1275,9805,3073
202003,1261,9782,3074
202004,1254,9759,3068
202005,1261,9719,3073
202006,1262,9698,3081
202007,1257,9674,3082
202008,1236,9678,3087
202009,1230,9650,3089
202010,1228,9618,3095
202011,1211,9605,3093
202012,1203,9586,3095
202101,1191,9552,3097
202102,1188,9538,3097
202103,1183,9504,3098
202104,1196,9469,3111
202105,1191,9437,3128
202106,1179,9426,3120
202107,1172,9401,3113
202108,1166,9371,3123
202109,1156,9330,3127
202110,1134,9312,3130
202111,1133,9297,3123
202112,1119,9269,3142
202201,1097,9252,3154
202202,1095,9218,3146
202203,1083,9186,3155
202204,1076,9159,3145
202205,1062,9135,3150
202206,1055,9121,3145
202207,1062,9114,3150
202208,1055,9101,3154
