ym,0-14,15-64,65
201404,1293,8184,1930
201405,1284,8192,1929
201406,1283,8184,1927
201407,1286,8173,1927
201408,1275,8160,1923
201409,1274,8167,1928
201410,1280,8162,1928
201411,1280,8160,1934
201412,1287,8150,1940
201501,1295,8151,1946
201502,1286,8156,1948
201503,1288,8140,1948
201504,1282,8120,1950
201505,1271,8103,1951
201506,1282,8084,1951
201507,1271,8078,1950
201508,1259,8044,1956
201509,1263,8038,1955
201510,1260,8041,1957
201511,1244,8048,1961
201512,1239,8032,1965
201601,1233,8017,1971
201602,1227,7987,1979
201603,1217,7969,1981
201604,1202,7964,1981
201605,1211,7948,1986
201606,1211,7960,1993
201607,1196,7965,1992
201608,1182,7952,2000
201609,1170,7943,2005
201610,1169,7950,2008
201611,1168,7926,2018
201612,1175,7902,2025
201701,1161,7907,2029
201702,1138,7894,2035
201703,1135,7879,2026
201704,1124,7861,2030
201705,1117,7828,2033
201706,1116,7823,2027
201707,1105,7800,2029
201708,1098,7781,2030
201709,1094,7758,2034
201710,1094,7748,2036
201711,1084,7721,2037
201712,1083,7719,2038
201801,1084,7713,2048
201802,1080,7712,2055
201803,1081,7700,2058
201804,1076,7698,2058
201805,1068,7692,2054
201806,1070,7683,2062
201807,1053,7671,2068
201808,1048,7656,2068
201809,1027,7624,2074
201810,1028,7608,2075
201811,1029,7585,2085
201812,1018,7562,2087
201901,1011,7548,2086
201902,996,7533,2092
201903,985,7523,2094
201904,992,7516,2091
201905,984,7511,2090
201906,986,7492,2094
201907,976,7478,2100
201908,967,7464,2103
201909,957,7444,2105
201910,947,7438,2114
201911,939,7412,2127
201912,925,7397,2133
202001,925,7383,2147
202002,920,7368,2161
202003,917,7365,2159
202004,908,7351,2161
202005,895,7341,2165
202006,897,7326,2169
202007,889,7324,2171
202008,869,7305,2172
202009,851,7272,2179
202010,846,7245,2191
202011,841,7217,2206
202012,842,7190,2208
202101,840,7175,2213
202102,832,7166,2216
202103,828,7147,2219
202104,825,7116,2218
202105,824,7100,2225
202106,827,7083,2232
202107,827,7053,2232
202108,824,7029,2234
202109,803,7007,2248
202110,796,6987,2256
202111,787,6970,2267
202112,783,6967,2276
202201,779,6942,2283
202202,772,6934,2281
202203,781,6905,2278
202204,780,6902,2279
202205,794,6964,2289
202206,789,6960,2289
202207,784,6944,2290
202208,778,6937,2291
