ym,0-14,15-64,65
201404,2245,13117,3031
201405,2248,13115,3033
201406,2247,13096,3034
201407,2252,13087,3035
201408,2253,13085,3033
201409,2264,13074,3029
201410,2282,13061,3045
201411,2275,13048,3063
201412,2271,13013,3069
201501,2267,12999,3073
201502,2259,13005,3079
201503,2234,12963,3102
201504,2224,12923,3115
201505,2209,12912,3119
201506,2211,12908,3120
201507,2197,12894,3126
201508,2162,12868,3127
201509,2140,12835,3147
201510,2118,12847,3147
201511,2100,12809,3166
201512,2090,12794,3173
201601,2063,12750,3191
201602,2053,12704,3216
201603,2039,12665,3214
201604,2021,12633,3216
201605,1995,12623,3209
201606,1993,12586,3221
201607,1977,12571,3222
201608,1960,12552,3234
201609,1947,12527,3241
201610,1930,12498,3258
201611,1915,12466,3266
201612,1908,12435,3269
201701,1887,12410,3272
201702,1878,12368,3294
201703,1846,12333,3293
201704,1819,12291,3302
201705,1804,12260,3302
201706,1793,12233,3308
201707,1780,12207,3314
201708,1770,12190,3314
201709,1740,12170,3315
201710,1733,12144,3330
201711,1706,12122,3349
201712,1690,12084,3360
201801,1674,12038,3375
201802,1647,12006,3377
201803,1612,11959,3380
201804,1592,11930,3390
201805,1592,11899,3405
201806,1595,11887,3411
201807,1587,11898,3411
201808,1572,11867,3416
201809,1556,11853,3424
201810,1534,11854,3430
201811,1518,11832,3429
201812,1500,11798,3434
201901,1490,11762,3435
201902,1484,11729,3446
201903,1479,11691,3452
201904,1471,11656,3454
201905,1468,11632,3457
201906,1467,11608,3454
201907,1468,11601,3442
201908,1460,11573,3456
201909,1463,11550,3461
201910,1460,11538,3471
201911,1458,11514,3485
201912,1453,11500,3495
202001,1448,11475,3516
202002,1446,11441,3533
202003,1436,11415,3548
202004,1417,11386,3557
202005,1419,11359,3565
202006,1420,11348,3570
202007,1423,11330,3574
202008,1427,11314,3582
202009,1414,11279,3585
202010,1412,11253,3592
202011,1411,11215,3614
202012,1400,11176,3620
202101,1394,11149,3625
202102,1394,11122,3641
202103,1368,11099,3654
202104,1348,11081,3652
202105,1346,11050,3643
202106,1352,11038,3636
202107,1360,11002,3645
202108,1368,10979,3644
202109,1359,10937,3651
202110,1350,10907,3657
202111,1349,10862,3668
202112,1352,10837,3677
202201,1349,10800,3692
202202,1336,10760,3698
202203,1335,10720,3687
202204,1325,10683,3702
202205,1322,10652,3709
202206,1318,10634,3704
202207,1314,10617,3693
202208,1298,10601,3696
