ym,0-14,15-64,65
201404,896,4427,742
201405,879,4472,740
201406,864,4506,738
201407,855,4587,739
201408,847,4583,736
201409,856,4586,739
201410,863,4585,740
201411,861,4575,746
201412,854,4557,746
201501,863,4548,743
201502,873,4543,743
201503,870,4534,741
201504,869,4518,738
201505,854,4516,734
201506,850,4509,733
201507,849,4496,738
201508,842,4483,742
201509,840,4480,743
201510,842,4477,745
201511,843,4466,748
201512,838,4457,750
201601,832,4450,750
201602,826,4437,753
201603,817,4429,754
201604,806,4425,758
201605,800,4411,759
201606,804,4398,761
201607,801,4386,766
201608,799,4393,767
201609,797,4390,768
201610,795,4389,771
201611,788,4379,771
201612,791,4370,769
201701,788,4371,764
201702,788,4366,765
201703,772,4367,761
201704,768,4347,764
201705,753,4333,767
201706,755,4334,764
201707,754,4334,763
201708,740,4333,766
201709,744,4337,765
201710,744,4350,766
201711,744,4352,776
201712,749,4357,777
201801,745,4360,780
201802,747,4370,780
201803,741,4421,787
201804,733,4491,791
201805,728,4530,790
201806,714,4569,791
201807,726,4580,793
201808,711,4581,794
201809,712,4581,790
201810,709,4574,793
201811,708,4556,796
201812,705,4534,800
201901,704,4516,804
201902,698,4498,816
201903,694,4480,818
201904,686,4466,819
201905,681,4451,820
201906,676,4435,818
201907,672,4427,821
201908,673,4418,821
201909,668,4408,818
201910,669,4395,826
201911,669,4393,825
201912,668,4393,827
202001,669,4394,829
202002,666,4378,828
202003,651,4364,824
202004,648,4345,829
202005,643,4336,835
202006,645,4327,839
202007,641,4316,843
202008,633,4315,847
202009,643,4313,850
202010,641,4307,853
202011,639,4303,852
202012,633,4289,860
202101,625,4276,860
202102,607,4268,863
202103,606,4262,868
202104,594,4260,869
202105,583,4253,871
202106,583,4250,865
202107,582,4246,867
202108,575,4241,869
202109,586,4243,869
202110,585,4234,872
202111,587,4227,877
202112,585,4226,880
202201,594,4218,887
202202,591,4216,887
202203,597,4235,891
202204,588,4246,893
202205,587,4253,893
202206,590,4256,891
202207,586,4283,901
202208,590,4279,907
