ym,0-14,15-64,65
201404,415,3112,1184
201405,412,3132,1187
201406,417,3153,1185
201407,416,3160,1182
201408,413,3163,1181
201409,414,3152,1183
201410,416,3147,1181
201411,418,3138,1182
201412,416,3130,1179
201501,408,3128,1181
201502,407,3117,1180
201503,395,3117,1173
201504,389,3111,1166
201505,392,3107,1164
201506,388,3094,1164
201507,390,3093,1162
201508,390,3085,1159
201509,386,3073,1164
201510,384,3066,1167
201511,391,3061,1169
201512,389,3052,1165
201601,384,3046,1166
201602,382,3049,1162
201603,374,3040,1162
201604,372,3033,1156
201605,369,3031,1153
201606,364,3020,1159
201607,360,3012,1160
201608,357,2999,1163
201609,355,2988,1156
201610,348,2983,1154
201611,347,2979,1160
201612,342,2968,1165
201701,341,2963,1164
201702,338,2948,1168
201703,331,2948,1163
201704,329,2939,1164
201705,323,2946,1159
201706,322,2961,1161
201707,320,2955,1162
201708,310,2955,1166
201709,309,2951,1161
201710,308,2948,1163
201711,306,2953,1157
201712,300,2958,1159
201801,304,2948,1163
201802,308,2944,1162
201803,303,2933,1165
201804,303,2943,1166
201805,299,2937,1167
201806,294,2927,1165
201807,299,2921,1169
201808,297,2922,1164
201809,294,2920,1164
201810,290,2918,1162
201811,285,2908,1163
201812,285,2880,1166
201901,274,2877,1167
201902,271,2875,1165
201903,266,2868,1162
201904,260,2848,1163
201905,263,2844,1166
201906,259,2838,1168
201907,256,2823,1170
201908,257,2818,1176
201909,264,2811,1180
201910,260,2807,1177
201911,255,2807,1175
201912,256,2799,1176
202001,257,2793,1178
202002,256,2771,1174
202003,254,2764,1177
202004,255,2756,1178
202005,249,2746,1177
202006,251,2739,1181
202007,250,2744,1181
202008,246,2745,1176
202009,246,2740,1175
202010,246,2739,1179
202011,246,2730,1186
202012,246,2725,1187
202101,244,2720,1186
202102,243,2712,1191
202103,245,2708,1185
202104,244,2696,1181
202105,244,2691,1171
202106,247,2685,1169
202107,246,2682,1166
202108,242,2670,1171
202109,250,2680,1166
202110,250,2680,1171
202111,246,2693,1173
202112,246,2689,1182
202201,243,2691,1185
202202,240,2701,1191
202203,237,2708,1191
202204,235,2713,1203
202205,233,2724,1205
202206,235,2726,1202
202207,236,2735,1201
202208,238,2730,1200
