ym,0-14,15-64,65
201404,515,3692,873
201405,505,3706,874
201406,510,3711,875
201407,513,3732,875
201408,517,3723,881
201409,516,3714,884
201410,524,3713,888
201411,528,3709,898
201412,529,3693,895
201501,525,3693,900
201502,521,3686,900
201503,521,3697,902
201504,520,3696,907
201505,516,3691,910
201506,512,3690,910
201507,501,3697,914
201508,491,3696,919
201509,491,3677,921
201510,494,3690,922
201511,490,3690,920
201512,495,3676,920
201601,496,3677,924
201602,493,3677,924
201603,491,3677,925
201604,486,3682,927
201605,496,3679,934
201606,503,3685,935
201607,504,3706,936
201608,502,3710,938
201609,497,3702,943
201610,493,3693,948
201611,489,3704,952
201612,492,3686,953
201701,488,3684,959
201702,486,3688,964
201703,485,3704,966
201704,483,3715,969
201705,488,3722,975
201706,488,3730,977
201707,488,3732,975
201708,483,3717,975
201709,480,3720,976
201710,483,3722,980
201711,482,3725,981
201712,481,3713,982
201801,483,3719,989
201802,481,3712,986
201803,481,3724,993
201804,476,3727,996
201805,476,3747,1002
201806,478,3754,1004
201807,476,3744,1009
201808,475,3749,1015
201809,475,3738,1024
201810,476,3728,1033
201811,481,3727,1040
201812,475,3719,1041
201901,482,3737,1047
201902,478,3734,1057
201903,477,3741,1062
201904,474,3746,1066
201905,476,3754,1066
201906,468,3756,1071
201907,481,3749,1068
201908,473,3755,1071
201909,473,3737,1072
201910,473,3735,1076
201911,480,3720,1086
201912,480,3705,1088
202001,477,3690,1091
202002,476,3692,1098
202003,469,3686,1106
202004,463,3680,1109
202005,462,3693,1111
202006,470,3707,1114
202007,474,3719,1121
202008,482,3746,1121
202009,484,3762,1123
202010,484,3757,1131
202011,485,3761,1136
202012,477,3757,1137
202101,478,3757,1137
202102,475,3757,1135
202103,468,3776,1137
202104,456,3803,1141
202105,457,3800,1146
202106,456,3791,1157
202107,453,3786,1162
202108,446,3787,1168
202109,443,3779,1176
202110,445,3777,1178
202111,448,3781,1185
202112,447,3783,1185
202201,451,3783,1189
202202,448,3784,1196
202203,444,3781,1202
202204,437,3795,1213
202205,435,3797,1209
202206,435,3799,1214
202207,440,3806,1219
202208,438,3809,1221
