ym,0-14,15-64,65
201404,948,5963,1552
201405,952,5959,1556
201406,957,5958,1563
201407,954,5970,1562
201408,956,5960,1567
201409,955,5948,1566
201410,958,5932,1567
201411,955,5926,1571
201412,962,5901,1575
201501,964,5892,1579
201502,955,5896,1581
201503,942,5897,1580
201504,931,5880,1592
201505,926,5887,1597
201506,922,5889,1598
201507,927,5887,1597
201508,918,5875,1598
201509,925,5855,1607
201510,919,5868,1618
201511,923,5877,1626
201512,915,5875,1627
201601,907,5870,1625
201602,905,5874,1626
201603,901,5858,1630
201604,881,5862,1629
201605,874,5869,1632
201606,868,5867,1631
201607,870,5879,1634
201608,868,5888,1635
201609,871,5888,1637
201610,868,5881,1645
201611,869,5882,1657
201612,864,5879,1660
201701,864,5869,1664
201702,862,5862,1669
201703,855,5861,1673
201704,837,5863,1676
201705,843,5858,1677
201706,848,5870,1677
201707,859,5873,1679
201708,861,5863,1685
201709,853,5861,1692
201710,853,5863,1697
201711,845,5863,1700
201712,845,5856,1707
201801,849,5862,1703
201802,852,5856,1713
201803,832,5863,1716
201804,810,5860,1722
201805,806,5873,1725
201806,801,5894,1722
201807,800,5896,1732
201808,794,5890,1733
201809,789,5877,1739
201810,786,5866,1744
201811,779,5845,1746
201812,777,5822,1750
201901,778,5823,1757
201902,770,5815,1759
201903,766,5813,1760
201904,761,5821,1760
201905,747,5804,1762
201906,746,5798,1762
201907,759,5803,1764
201908,760,5789,1769
201909,758,5769,1780
201910,756,5764,1780
201911,758,5768,1789
201912,762,5752,1792
202001,771,5742,1803
202002,768,5736,1805
202003,755,5734,1817
202004,748,5723,1820
202005,751,5713,1821
202006,753,5714,1818
202007,757,5723,1829
202008,748,5718,1834
202009,751,5714,1848
202010,754,5724,1862
202011,761,5719,1871
202012,760,5714,1879
202101,757,5693,1890
202102,754,5696,1890
202103,738,5681,1900
202104,728,5684,1899
202105,724,5686,1900
202106,732,5683,1899
202107,731,5679,1899
202108,726,5682,1903
202109,731,5663,1911
202110,739,5679,1913
202111,741,5693,1916
202112,735,5690,1913
202201,728,5687,1917
202202,726,5687,1922
202203,706,5683,1937
202204,707,5686,1945
202205,704,5673,1949
202206,705,5672,1952
202207,709,5660,1952
202208,707,5651,1959
