ym,0-14,15-64,65
201404,7706,30647,4518
201405,7718,30834,4530
201406,7737,30938,4525
201407,7734,31061,4519
201408,7737,31106,4531
201409,7787,31181,4554
201410,7839,31305,4564
201411,7839,31286,4573
201412,7837,31464,4579
201501,7793,31556,4588
201502,7746,31612,4582
201503,7651,31698,4603
201504,7582,31761,4632
201505,7526,31842,4622
201506,7496,31918,4620
201507,7497,32016,4609
201508,7468,32053,4615
201509,7469,32143,4612
201510,7524,32293,4612
201511,7530,32360,4614
201512,7539,32441,4620
201601,7479,32427,4653
201602,7438,32406,4681
201603,7397,32404,4702
201604,7355,32402,4750
201605,7353,32443,4756
201606,7346,32466,4773
201607,7346,32504,4772
201608,7350,32583,4784
201609,7360,32662,4811
201610,7401,32745,4827
201611,7413,32756,4856
201612,7438,32810,4878
201701,7392,32826,4889
201702,7357,32853,4886
201703,7331,32893,4905
201704,7292,32907,4918
201705,7272,32955,4928
201706,7234,33024,4938
201707,7245,33055,4939
201708,7235,33100,4960
201709,7283,33162,4998
201710,7293,33231,5021
201711,7275,33280,5055
201712,7263,33317,5085
201801,7205,33376,5108
201802,7153,33373,5126
201803,7086,33392,5142
201804,7029,33420,5149
201805,6997,33490,5151
201806,7000,33489,5186
201807,6989,33532,5200
201808,6991,33565,5229
201809,7030,33569,5260
201810,7085,33631,5288
201811,7081,33681,5288
201812,7094,33779,5323
201901,7068,33796,5355
201902,6984,33825,5374
201903,6911,33846,5396
201904,6908,33911,5396
201905,6903,34038,5417
201906,6925,34127,5429
201907,6939,34237,5438
201908,6967,34285,5461
201909,7002,34370,5492
201910,7064,34472,5511
201911,7074,34499,5534
201912,7100,34532,5564
202001,7085,34570,5598
202002,7056,34606,5620
202003,6991,34614,5650
202004,6956,34629,5660
202005,6960,34695,5679
202006,6959,34720,5699
202007,6942,34776,5713
202008,6931,34820,5749
202009,7004,34891,5776
202010,7032,34970,5805
202011,7053,35000,5833
202012,7059,35039,5853
202101,7001,35021,5882
202102,6968,35024,5906
202103,6934,35025,5941
202104,6905,35026,5980
202105,6896,35032,6015
202106,6880,35042,6022
202107,6880,35092,6029
202108,6880,35093,6075
202109,6949,35133,6119
202110,7037,35266,6140
202111,7040,35382,6162
202112,7044,35466,6185
202201,7018,35503,6205
202202,6959,35502,6226
202203,6908,35532,6244
202204,6860,35559,6254
202205,6833,35636,6261
202206,6832,35669,6264
202207,6839,35712,6274
202208,6862,35755,6295
