ym,0-14,15-64,65
201404,3776,22909,6059
201405,3741,22948,6058
201406,3714,22971,6055
201407,3701,22950,6067
201408,3664,22965,6067
201409,3670,22972,6090
201410,3678,22968,6088
201411,3682,22917,6092
201412,3667,22909,6110
201501,3623,22886,6121
201502,3602,22865,6122
201503,3568,22852,6130
201504,3552,22821,6143
201505,3548,22802,6149
201506,3534,22803,6141
201507,3515,22763,6134
201508,3521,22732,6157
201509,3502,22708,6179
201510,3489,22705,6186
201511,3455,22692,6201
201512,3441,22674,6211
201601,3415,22644,6233
201602,3389,22624,6230
201603,3349,22595,6240
201604,3316,22584,6253
201605,3303,22557,6254
201606,3317,22537,6249
201607,3302,22546,6240
201608,3290,22526,6268
201609,3283,22466,6295
201610,3281,22425,6314
201611,3288,22398,6327
201612,3280,22374,6341
201701,3262,22351,6361
201702,3256,22320,6365
201703,3239,22321,6363
201704,3211,22290,6383
201705,3185,22257,6393
201706,3175,22240,6391
201707,3156,22227,6393
201708,3129,22255,6400
201709,3127,22207,6416
201710,3126,22204,6429
201711,3119,22178,6431
201712,3107,22152,6449
201801,3091,22127,6455
201802,3062,22113,6472
201803,3052,22064,6485
201804,3044,22053,6493
201805,3036,22065,6488
201806,3044,22055,6498
201807,3031,22041,6490
201808,3002,22007,6503
201809,2981,21996,6513
201810,2982,21972,6510
201811,2966,21961,6511
201812,2936,21899,6523
201901,2920,21860,6530
201902,2897,21841,6548
201903,2887,21843,6561
201904,2893,21830,6584
201905,2910,21815,6581
201906,2918,21817,6572
201907,2915,21796,6574
201908,2924,21772,6579
201909,2931,21743,6599
201910,2922,21713,6614
201911,2918,21692,6622
201912,2908,21670,6624
202001,2885,21651,6643
202002,2869,21619,6654
202003,2866,21610,6654
202004,2847,21593,6656
202005,2843,21549,6667
202006,2838,21527,6698
202007,2836,21521,6706
202008,2829,21474,6713
202009,2796,21440,6709
202010,2781,21405,6728
202011,2755,21377,6747
202012,2750,21360,6758
202101,2734,21348,6768
202102,2735,21316,6773
202103,2703,21286,6781
202104,2683,21251,6786
202105,2685,21198,6790
202106,2686,21178,6789
202107,2678,21156,6798
202108,2651,21098,6808
202109,2658,21052,6810
202110,2653,21040,6804
202111,2644,21011,6809
202112,2641,20991,6806
202201,2624,20955,6793
202202,2615,20912,6810
202203,2618,20888,6815
202204,2595,20887,6823
202205,2598,20880,6815
202206,2590,20850,6814
202207,2584,20874,6816
202208,2560,20827,6824
