ym,0-14,15-64,65
201404,2412,13995,3708
201405,2400,13965,3699
201406,2395,13965,3690
201407,2392,13965,3691
201408,2389,13961,3698
201409,2381,13931,3715
201410,2379,13934,3720
201411,2370,13915,3726
201412,2363,13900,3726
201501,2346,13877,3733
201502,2330,13867,3732
201503,2315,13841,3737
201504,2290,13840,3746
201505,2280,13825,3740
201506,2263,13824,3722
201507,2256,13807,3719
201508,2242,13798,3721
201509,2221,13792,3748
201510,2218,13786,3755
201511,2216,13779,3764
201512,2194,13761,3772
201601,2195,13735,3798
201602,2165,13720,3805
201603,2143,13697,3802
201604,2114,13678,3803
201605,2106,13648,3803
201606,2116,13634,3809
201607,2113,13632,3809
201608,2089,13595,3826
201609,2089,13564,3842
201610,2086,13552,3857
201611,2086,13533,3857
201612,2078,13532,3870
201701,2071,13504,3876
201702,2058,13489,3884
201703,2045,13474,3881
201704,2045,13454,3888
201705,2034,13453,3886
201706,2033,13427,3893
201707,2022,13422,3895
201708,2024,13421,3903
201709,2017,13387,3910
201710,2011,13372,3911
201711,2000,13376,3906
201712,1990,13360,3913
201801,1976,13336,3920
201802,1968,13312,3915
201803,1948,13290,3918
201804,1930,13284,3923
201805,1939,13273,3928
201806,1944,13255,3927
201807,1941,13269,3931
201808,1928,13258,3931
201809,1925,13253,3938
201810,1916,13233,3934
201811,1911,13199,3942
201812,1900,13182,3948
201901,1897,13152,3961
201902,1889,13132,3964
201903,1858,13145,3973
201904,1855,13123,3972
201905,1847,13104,3968
201906,1835,13096,3973
201907,1813,13099,3968
201908,1818,13060,3967
201909,1813,13045,3966
201910,1816,13045,3964
201911,1810,13035,3967
201912,1796,13027,3978
202001,1785,13002,3994
202002,1764,12991,4002
202003,1740,12986,4010
202004,1737,12965,4011
202005,1722,12944,4011
202006,1719,12962,4005
202007,1713,12957,3999
202008,1713,12945,4005
202009,1710,12944,4003
202010,1701,12912,4029
202011,1689,12902,4024
202012,1677,12891,4036
202101,1675,12884,4044
202102,1676,12882,4043
202103,1675,12868,4048
202104,1662,12862,4040
202105,1661,12865,4037
202106,1663,12873,4022
202107,1660,12870,4025
202108,1654,12865,4031
202109,1644,12834,4036
202110,1646,12820,4041
202111,1647,12799,4038
202112,1638,12778,4035
202201,1632,12741,4050
202202,1621,12701,4076
202203,1603,12664,4079
202204,1592,12633,4077
202205,1601,12645,4071
202206,1597,12623,4070
202207,1587,12623,4068
202208,1581,12629,4076
