ym,0-14,15-64,65
201404,3222,20938,5047
201405,3192,21031,5034
201406,3163,21065,5032
201407,3165,21080,5019
201408,3148,21070,5022
201409,3138,21019,5045
201410,3128,20994,5045
201411,3110,20980,5046
201412,3094,20861,5062
201501,3096,20798,5060
201502,3086,20771,5054
201503,3056,20716,5065
201504,3009,20692,5073
201505,2991,20669,5069
201506,2969,20644,5060
201507,2973,20619,5051
201508,2949,20608,5050
201509,2939,20567,5046
201510,2925,20560,5036
201511,2916,20550,5054
201512,2902,20511,5076
201601,2892,20483,5086
201602,2881,20449,5088
201603,2872,20398,5091
201604,2827,20378,5108
201605,2803,20364,5109
201606,2791,20345,5114
201607,2777,20330,5105
201608,2759,20323,5114
201609,2751,20274,5127
201610,2749,20233,5138
201611,2747,20192,5149
201612,2741,20187,5146
201701,2747,20147,5171
201702,2719,20122,5161
201703,2698,20091,5166
201704,2687,20074,5168
201705,2673,20046,5170
201706,2640,20054,5161
201707,2622,20046,5153
201708,2598,20020,5157
201709,2574,19994,5163
201710,2565,19969,5171
201711,2562,19948,5175
201712,2545,19922,5186
201801,2530,19891,5196
201802,2515,19861,5192
201803,2503,19850,5207
201804,2480,19870,5205
201805,2458,19863,5203
201806,2431,19868,5200
201807,2416,19885,5190
201808,2410,19866,5199
201809,2400,19799,5211
201810,2395,19764,5224
201811,2384,19735,5223
201812,2365,19682,5229
201901,2359,19638,5233
201902,2342,19594,5250
201903,2334,19583,5247
201904,2325,19551,5245
201905,2298,19499,5244
201906,2291,19492,5234
201907,2282,19457,5221
201908,2276,19411,5235
201909,2266,19364,5252
201910,2267,19331,5272
201911,2258,19288,5291
201912,2253,19268,5309
202001,2245,19232,5328
202002,2230,19186,5336
202003,2220,19129,5356
202004,2205,19095,5366
202005,2212,19081,5374
202006,2207,19044,5386
202007,2198,19006,5390
202008,2194,18970,5398
202009,2187,18909,5410
202010,2181,18889,5405
202011,2178,18846,5410
202012,2190,18805,5408
202101,2180,18770,5409
202102,2165,18736,5437
202103,2155,18681,5471
202104,2140,18635,5489
202105,2128,18607,5502
202106,2111,18601,5499
202107,2105,18579,5502
202108,2084,18517,5534
202109,2062,18436,5568
202110,2060,18424,5560
202111,2055,18401,5560
202112,2049,18375,5552
202201,2035,18339,5555
202202,2025,18302,5568
202203,2018,18246,5578
202204,2003,18234,5584
202205,2002,18267,5578
202206,1985,18273,5579
202207,1971,18266,5579
202208,1960,18246,5570
