ym,0-14,15-64,65
201404,16536,78866,12626
201405,16465,78918,12627
201406,16406,78935,12650
201407,16370,78894,12676
201408,16362,78922,12705
201409,16290,78974,12755
201410,16252,79015,12794
201411,16164,79091,12827
201412,16101,79117,12880
201501,16063,79178,12934
201502,15994,79254,12961
201503,15967,79253,13011
201504,15927,79259,13030
201505,15833,79347,13032
201506,15801,79424,13037
201507,15787,79476,13029
201508,15759,79474,13084
201509,15702,79518,13126
201510,15606,79567,13171
201511,15538,79566,13216
201512,15510,79581,13268
201601,15479,79555,13338
201602,15488,79536,13407
201603,15480,79512,13480
201604,15459,79516,13507
201605,15436,79511,13546
201606,15371,79537,13573
201607,15338,79543,13592
201608,15295,79484,13650
201609,15261,79445,13709
201610,15224,79407,13785
201611,15153,79397,13865
201612,15119,79353,13929
201701,15136,79347,13994
201702,15157,79288,14054
201703,15173,79260,14105
201704,15129,79261,14142
201705,15104,79263,14167
201706,15088,79309,14206
201707,15080,79267,14242
201708,15066,79290,14261
201709,15018,79287,14310
201710,14929,79280,14399
201711,14865,79269,14457
201712,14821,79239,14507
201801,14806,79230,14566
201802,14843,79178,14623
201803,14885,79135,14665
201804,14867,79109,14690
201805,14835,79037,14718
201806,14799,79031,14736
201807,14746,79012,14777
201808,14724,79017,14804
201809,14680,78965,14842
201810,14641,78921,14925
201811,14637,78868,14997
201812,14622,78834,15086
201901,14641,78815,15141
201902,14644,78761,15228
201903,14627,78767,15275
201904,14590,78736,15328
201905,14558,78672,15371
201906,14530,78633,15410
201907,14518,78624,15425
201908,14555,78612,15463
201909,14530,78553,15518
201910,14507,78525,15591
201911,14479,78465,15664
201912,14458,78424,15724
202001,14437,78411,15786
202002,14445,78312,15851
202003,14492,78277,15921
202004,14462,78275,15959
202005,14452,78258,15988
202006,14458,78235,16008
202007,14456,78201,16035
202008,14436,78175,16098
202009,14446,78097,16170
202010,14447,78041,16250
202011,14437,77976,16320
202012,14423,77878,16376
202101,14426,77805,16463
202102,14397,77741,16509
202103,14447,77617,16589
202104,14440,77536,16656
202105,14405,77447,16700
202106,14399,77418,16742
202107,14385,77340,16783
202108,14351,77173,16877
202109,14300,77070,16974
202110,14237,77007,17005
202111,14197,76921,17058
202112,14186,76803,17111
202201,14175,76707,17175
202202,14158,76528,17275
202203,14165,76348,17301
202204,14176,76113,17329
202205,14129,76077,17388
202206,14109,76080,17410
202207,14113,76062,17423
202208,14094,76065,17472
