ym,0-14,15-64,65
201404,2464,17979,5146
201405,2450,18059,5137
201406,2445,18121,5129
201407,2440,18183,5116
201408,2420,18166,5125
201409,2406,18126,5143
201410,2403,18082,5145
201411,2402,18035,5143
201412,2384,17913,5118
201501,2362,17829,5118
201502,2349,17779,5110
201503,2323,17707,5137
201504,2295,17658,5142
201505,2276,17646,5136
201506,2257,17613,5110
201507,2252,17586,5095
201508,2220,17575,5095
201509,2196,17550,5096
201510,2165,17520,5103
201511,2150,17515,5087
201512,2145,17512,5085
201601,2123,17466,5086
201602,2103,17429,5089
201603,2089,17374,5099
201604,2062,17334,5122
201605,2062,17304,5109
201606,2031,17290,5109
201607,2024,17250,5106
201608,1999,17201,5122
201609,1989,17158,5128
201610,1991,17123,5132
201611,1987,17066,5137
201612,1976,17047,5128
201701,1961,17044,5117
201702,1932,17011,5125
201703,1915,16966,5123
201704,1897,16939,5112
201705,1885,16911,5107
201706,1873,16917,5106
201707,1855,16893,5100
201708,1831,16845,5103
201709,1834,16803,5119
201710,1834,16779,5123
201711,1826,16759,5112
201712,1813,16741,5113
201801,1804,16710,5126
201802,1797,16688,5125
201803,1768,16638,5144
201804,1773,16602,5134
201805,1754,16586,5124
201806,1742,16590,5121
201807,1737,16572,5123
201808,1736,16538,5125
201809,1735,16510,5130
201810,1722,16464,5131
201811,1719,16418,5132
201812,1704,16369,5136
201901,1701,16315,5139
201902,1701,16275,5139
201903,1683,16228,5148
201904,1672,16212,5139
201905,1660,16176,5131
201906,1657,16164,5126
201907,1654,16131,5127
201908,1634,16114,5132
201909,1628,16073,5154
201910,1620,16052,5148
201911,1606,16041,5141
201912,1602,15992,5155
202001,1585,15949,5169
202002,1583,15927,5174
202003,1568,15872,5199
202004,1549,15837,5208
202005,1554,15851,5217
202006,1554,15829,5209
202007,1548,15815,5198
202008,1539,15767,5203
202009,1524,15717,5220
202010,1517,15717,5216
202011,1506,15700,5212
202012,1502,15675,5210
202101,1480,15621,5231
202102,1472,15562,5260
202103,1455,15505,5272
202104,1440,15476,5270
202105,1441,15458,5280
202106,1439,15430,5266
202107,1438,15406,5256
202108,1432,15339,5286
202109,1427,15295,5304
202110,1415,15285,5294
202111,1394,15243,5287
202112,1386,15220,5285
202201,1391,15202,5272
202202,1389,15157,5311
202203,1373,15153,5303
202204,1353,15152,5305
202205,1348,15171,5286
202206,1350,15164,5267
202207,1354,15183,5242
202208,1359,15127,5237
