ym,0-14,15-64,65
201404,3838,21363,4551
201405,3823,21343,4562
201406,3801,21380,4556
201407,3793,21398,4551
201408,3780,21383,4558
201409,3757,21354,4575
201410,3757,21334,4596
201411,3758,21294,4605
201412,3723,21257,4619
201501,3699,21236,4637
201502,3659,21211,4647
201503,3642,21199,4658
201504,3590,21156,4674
201505,3544,21157,4668
201506,3533,21163,4667
201507,3511,21147,4657
201508,3509,21138,4661
201509,3501,21092,4678
201510,3484,21077,4681
201511,3491,21051,4691
201512,3495,21025,4712
201601,3494,20996,4733
201602,3474,20991,4744
201603,3453,20974,4760
201604,3400,20957,4782
201605,3387,20933,4810
201606,3386,20918,4817
201607,3368,20929,4825
201608,3362,20922,4825
201609,3351,20897,4844
201610,3339,20880,4874
201611,3349,20847,4895
201612,3336,20840,4913
201701,3341,20821,4941
201702,3335,20809,4947
201703,3310,20797,4946
201704,3283,20790,4953
201705,3265,20779,4956
201706,3278,20749,4960
201707,3275,20735,4956
201708,3262,20686,4975
201709,3271,20665,4997
201710,3280,20646,5008
201711,3264,20648,5028
201712,3254,20640,5045
201801,3242,20602,5052
201802,3218,20582,5061
201803,3218,20543,5086
201804,3192,20529,5086
201805,3182,20526,5098
201806,3177,20522,5097
201807,3167,20506,5113
201808,3157,20483,5124
201809,3150,20458,5139
201810,3134,20441,5152
201811,3139,20415,5168
201812,3132,20370,5201
201901,3141,20345,5218
201902,3147,20323,5240
201903,3130,20285,5253
201904,3101,20248,5269
201905,3088,20239,5270
201906,3099,20223,5277
201907,3073,20201,5281
201908,3069,20182,5286
201909,3043,20157,5291
201910,3061,20153,5318
201911,3060,20131,5328
201912,3065,20109,5350
202001,3060,20101,5364
202002,3051,20074,5377
202003,3033,20060,5383
202004,3006,20051,5386
202005,3006,20037,5385
202006,3002,20036,5393
202007,3002,20031,5392
202008,2978,20004,5394
202009,2971,19995,5411
202010,2982,19942,5441
202011,2965,19918,5453
202012,2964,19875,5472
202101,2948,19848,5489
202102,2934,19815,5494
202103,2941,19799,5511
202104,2899,19755,5532
202105,2894,19726,5550
202106,2902,19707,5548
202107,2901,19694,5548
202108,2890,19652,5574
202109,2881,19587,5602
202110,2904,19562,5617
202111,2892,19531,5616
202112,2875,19485,5610
202201,2854,19461,5616
202202,2863,19408,5664
202203,2826,19352,5657
202204,2794,19312,5650
202205,2780,19291,5644
202206,2769,19273,5641
202207,2756,19245,5636
202208,2755,19220,5643
