ym,0-14,15-64,65
201404,2648,17950,4513
201405,2625,18017,4497
201406,2625,18006,4491
201407,2619,18019,4478
201408,2606,18005,4478
201409,2595,17984,4480
201410,2599,17977,4470
201411,2609,17955,4471
201412,2616,17924,4455
201501,2610,17901,4457
201502,2608,17863,4464
201503,2584,17816,4477
201504,2544,17780,4496
201505,2532,17759,4489
201506,2523,17754,4479
201507,2501,17738,4464
201508,2504,17725,4456
201509,2483,17716,4464
201510,2464,17707,4463
201511,2436,17685,4460
201512,2426,17694,4456
201601,2411,17642,4474
201602,2397,17612,4493
201603,2379,17563,4501
201604,2358,17519,4523
201605,2338,17503,4513
201606,2324,17501,4514
201607,2306,17492,4519
201608,2306,17451,4532
201609,2298,17429,4546
201610,2285,17410,4561
201611,2280,17380,4571
201612,2282,17350,4580
201701,2271,17328,4586
201702,2262,17302,4595
201703,2243,17298,4593
201704,2227,17286,4583
201705,2213,17263,4576
201706,2229,17283,4560
201707,2225,17262,4561
201708,2218,17235,4570
201709,2209,17210,4569
201710,2199,17203,4576
201711,2198,17178,4581
201712,2200,17173,4581
201801,2200,17157,4591
201802,2185,17134,4597
201803,2173,17105,4601
201804,2154,17155,4607
201805,2161,17179,4612
201806,2130,17199,4604
201807,2118,17215,4598
201808,2113,17175,4602
201809,2098,17149,4615
201810,2081,17120,4623
201811,2083,17077,4635
201812,2084,17020,4626
201901,2068,16962,4633
201902,2055,16911,4639
201903,2034,16884,4644
201904,2025,16835,4656
201905,2005,16809,4657
201906,1988,16798,4651
201907,2002,16790,4630
201908,2007,16776,4626
201909,2001,16734,4627
201910,2006,16711,4640
201911,2000,16677,4664
201912,1999,16641,4672
202001,1978,16604,4686
202002,1964,16548,4712
202003,1959,16516,4719
202004,1932,16515,4715
202005,1924,16525,4713
202006,1917,16519,4716
202007,1911,16524,4708
202008,1906,16482,4734
202009,1895,16456,4746
202010,1883,16419,4760
202011,1893,16400,4759
202012,1890,16357,4765
202101,1874,16324,4778
202102,1864,16288,4782
202103,1858,16246,4797
202104,1847,16204,4805
202105,1851,16174,4807
202106,1841,16176,4798
202107,1831,16153,4808
202108,1815,16081,4836
202109,1803,16015,4876
202110,1799,15986,4869
202111,1798,15959,4863
202112,1786,15913,4859
202201,1773,15886,4855
202202,1751,15858,4881
202203,1735,15845,4877
202204,1717,15831,4877
202205,1690,15802,4873
202206,1675,15796,4866
202207,1666,15795,4861
202208,1660,15770,4865
