ym,0-14,15-64,65
201404,2742,18300,6140
201405,2716,18303,6126
201406,2711,18303,6120
201407,2712,18352,6116
201408,2725,18328,6115
201409,2726,18306,6114
201410,2719,18289,6121
201411,2708,18267,6123
201412,2702,18179,6136
201501,2676,18124,6150
201502,2654,18102,6155
201503,2632,18040,6177
201504,2602,17997,6195
201505,2574,17989,6182
201506,2535,17972,6172
201507,2547,17973,6144
201508,2539,17961,6134
201509,2522,17915,6158
201510,2491,17903,6160
201511,2492,17889,6162
201512,2487,17876,6162
201601,2482,17863,6155
201602,2462,17837,6150
201603,2444,17813,6144
201604,2435,17744,6186
201605,2434,17734,6170
201606,2430,17737,6171
201607,2433,17701,6182
201608,2419,17663,6180
201609,2420,17627,6187
201610,2409,17589,6185
201611,2392,17544,6194
201612,2386,17502,6183
201701,2358,17475,6196
201702,2332,17436,6202
201703,2315,17399,6199
201704,2302,17354,6210
201705,2273,17325,6205
201706,2245,17318,6194
201707,2251,17305,6178
201708,2278,17277,6181
201709,2269,17247,6190
201710,2260,17233,6202
201711,2254,17177,6221
201712,2234,17169,6221
201801,2221,17154,6215
201802,2210,17139,6206
201803,2185,17146,6232
201804,2159,17174,6228
201805,2138,17197,6228
201806,2127,17171,6228
201807,2147,17169,6231
201808,2144,17138,6244
201809,2134,17098,6258
201810,2126,17041,6259
201811,2105,17008,6252
201812,2078,16969,6261
201901,2058,16939,6257
201902,2042,16898,6261
201903,2030,16845,6274
201904,2000,16803,6271
201905,1994,16756,6268
201906,1953,16739,6273
201907,1971,16732,6255
201908,1950,16673,6265
201909,1944,16641,6260
201910,1936,16620,6254
201911,1927,16597,6253
201912,1921,16574,6249
202001,1896,16518,6269
202002,1877,16463,6266
202003,1861,16410,6267
202004,1841,16387,6266
202005,1834,16370,6258
202006,1857,16333,6270
202007,1854,16312,6246
202008,1831,16263,6234
202009,1811,16221,6243
202010,1810,16180,6261
202011,1804,16156,6270
202012,1781,16122,6274
202101,1773,16098,6277
202102,1769,16075,6268
202103,1755,16041,6286
202104,1743,16007,6291
202105,1732,15965,6284
202106,1735,15949,6271
202107,1741,15932,6261
202108,1743,15854,6281
202109,1728,15770,6324
202110,1715,15750,6310
202111,1709,15725,6310
202112,1697,15730,6310
202201,1683,15704,6315
202202,1657,15671,6332
202203,1638,15641,6319
202204,1631,15585,6329
202205,1650,15591,6315
202206,1642,15573,6302
202207,1643,15548,6289
202208,1638,15509,6269
