ym,0-14,15-64,65
201404,4090,20521,5156
201405,4067,20544,5160
201406,4079,20597,5146
201407,4081,20608,5136
201408,4061,20592,5144
201409,4044,20567,5148
201410,4031,20581,5154
201411,4002,20586,5161
201412,3988,20544,5165
201501,3975,20501,5170
201502,3960,20513,5169
201503,3941,20493,5186
201504,3940,20445,5224
201505,3917,20428,5218
201506,3911,20437,5198
201507,3896,20424,5195
201508,3862,20429,5189
201509,3840,20424,5200
201510,3805,20415,5207
201511,3785,20406,5225
201512,3760,20367,5274
201601,3778,20385,5263
201602,3770,20381,5267
201603,3752,20378,5274
201604,3757,20377,5279
201605,3764,20347,5297
201606,3755,20324,5305
201607,3752,20285,5311
201608,3748,20263,5325
201609,3722,20256,5343
201610,3710,20253,5359
201611,3687,20251,5365
201612,3670,20215,5390
201701,3650,20204,5398
201702,3628,20176,5396
201703,3617,20165,5400
201704,3606,20150,5414
201705,3604,20139,5412
201706,3588,20087,5411
201707,3562,20064,5417
201708,3549,20044,5433
201709,3541,20028,5439
201710,3532,20012,5454
201711,3514,19984,5458
201712,3493,19968,5471
201801,3482,19942,5480
201802,3464,19927,5501
201803,3477,19882,5522
201804,3455,19875,5521
201805,3434,19882,5521
201806,3445,19910,5518
201807,3439,19930,5503
201808,3415,19910,5515
201809,3411,19876,5547
201810,3399,19873,5555
201811,3387,19846,5560
201812,3382,19840,5572
201901,3366,19803,5589
201902,3360,19764,5615
201903,3331,19739,5616
201904,3350,19731,5621
201905,3365,19729,5614
201906,3360,19720,5611
201907,3343,19705,5612
201908,3348,19681,5616
201909,3313,19662,5628
201910,3296,19648,5638
201911,3280,19634,5655
201912,3264,19605,5675
202001,3257,19539,5709
202002,3280,19533,5713
202003,3275,19530,5728
202004,3258,19524,5738
202005,3253,19503,5753
202006,3244,19495,5759
202007,3214,19472,5769
202008,3210,19442,5780
202009,3189,19424,5796
202010,3179,19376,5828
202011,3158,19326,5843
202012,3149,19295,5861
202101,3130,19279,5874
202102,3127,19260,5873
202103,3103,19237,5858
202104,3103,19218,5867
202105,3098,19183,5875
202106,3112,19177,5870
202107,3095,19166,5876
202108,3088,19133,5888
202109,3049,19058,5904
202110,3047,19038,5901
202111,3047,19019,5904
202112,3045,18983,5910
202201,3049,18942,5907
202202,3045,18917,5934
202203,3027,18875,5930
202204,3026,18832,5927
202205,3022,18823,5940
202206,3015,18831,5919
202207,3011,18813,5921
202208,3005,18808,5934
