ym,0-14,15-64,65
201404,11215,49820,9395
201405,11186,49821,9390
201406,11170,49801,9393
201407,11112,49788,9394
201408,11101,49774,9425
201409,11062,49779,9447
201410,11025,49800,9468
201411,10997,49809,9505
201412,10950,49815,9504
201501,10953,49864,9550
201502,10936,49877,9556
201503,10876,49866,9585
201504,10864,49863,9614
201505,10813,49930,9635
201506,10777,49981,9647
201507,10773,50046,9639
201508,10749,50064,9686
201509,10708,50114,9711
201510,10664,50091,9747
201511,10608,50148,9758
201512,10597,50165,9789
201601,10574,50188,9836
201602,10570,50195,9882
201603,10543,50168,9914
201604,10518,50137,9925
201605,10508,50141,9947
201606,10476,50169,9968
201607,10459,50216,9996
201608,10478,50234,10021
201609,10450,50245,10065
201610,10405,50253,10107
201611,10381,50218,10163
201612,10370,50224,10221
201701,10349,50196,10245
201702,10370,50222,10268
201703,10367,50271,10277
201704,10348,50277,10300
201705,10301,50321,10327
201706,10310,50315,10342
201707,10297,50351,10342
201708,10246,50349,10375
201709,10197,50360,10423
201710,10167,50317,10453
201711,10150,50274,10502
201712,10101,50253,10538
201801,10080,50254,10550
201802,10067,50238,10568
201803,10079,50208,10585
201804,10082,50170,10615
201805,10091,50149,10618
201806,10080,50168,10626
201807,10069,50209,10650
201808,10055,50222,10655
201809,9996,50212,10694
201810,9942,50226,10724
201811,9927,50176,10767
201812,9896,50143,10805
201901,9942,50072,10846
201902,9953,50008,10900
201903,9948,49962,10930
201904,9940,49964,10927
201905,9946,50010,10927
201906,9942,50017,10943
201907,9956,50030,10950
201908,9958,50027,10964
201909,9952,50024,11004
201910,9915,49992,11059
201911,9901,49997,11078
201912,9903,49965,11126
202001,9870,49945,11184
202002,9848,49914,11224
202003,9810,49859,11246
202004,9792,49880,11263
202005,9788,49880,11283
202006,9791,49852,11287
202007,9756,49866,11304
202008,9752,49873,11329
202009,9732,49850,11363
202010,9703,49798,11420
202011,9690,49785,11452
202012,9674,49724,11501
202101,9655,49690,11516
202102,9667,49676,11542
202103,9674,49613,11563
202104,9658,49563,11598
202105,9639,49536,11636
202106,9611,49501,11665
202107,9590,49498,11684
202108,9580,49468,11734
202109,9550,49387,11791
202110,9497,49345,11816
202111,9486,49313,11821
202112,9505,49307,11836
202201,9477,49256,11863
202202,9503,49187,11909
202203,9513,49090,11910
202204,9461,48963,11913
202205,9431,48927,11939
202206,9404,48879,11949
202207,9401,48960,11939
202208,9393,48952,11977
