ym,0-14,15-64,65
201404,6059,33245,6869
201405,6027,33219,6865
201406,6006,33204,6868
201407,6002,33185,6878
201408,5967,33197,6884
201409,5950,33163,6916
201410,5936,33156,6936
201411,5898,33156,6952
201412,5885,33146,6982
201501,5863,33113,6990
201502,5878,33091,6999
201503,5854,33054,7012
201504,5823,33014,7024
201505,5795,32990,7025
201506,5771,32999,7008
201507,5725,33002,7003
201508,5698,33000,7010
201509,5666,32968,7028
201510,5625,32948,7048
201511,5582,32980,7061
201512,5557,32962,7071
201601,5543,32913,7110
201602,5534,32890,7116
201603,5542,32857,7136
201604,5538,32832,7158
201605,5502,32801,7175
201606,5476,32761,7199
201607,5459,32730,7206
201608,5441,32720,7222
201609,5414,32678,7253
201610,5379,32630,7303
201611,5356,32615,7318
201612,5321,32579,7327
201701,5311,32557,7357
201702,5317,32554,7359
201703,5298,32531,7374
201704,5297,32512,7389
201705,5282,32485,7395
201706,5268,32472,7398
201707,5246,32440,7394
201708,5244,32389,7407
201709,5213,32350,7426
201710,5182,32326,7452
201711,5161,32312,7478
201712,5168,32283,7490
201801,5132,32235,7516
201802,5130,32224,7532
201803,5106,32202,7543
201804,5095,32195,7546
201805,5087,32164,7545
201806,5056,32165,7554
201807,5049,32114,7567
201808,5005,32096,7579
201809,4991,32047,7612
201810,4962,32013,7633
201811,4932,31981,7664
201812,4911,31960,7676
201901,4892,31917,7717
201902,4899,31841,7755
201903,4897,31818,7761
201904,4899,31802,7779
201905,4888,31753,7785
201906,4876,31709,7785
201907,4871,31655,7815
201908,4857,31648,7824
201909,4829,31594,7864
201910,4830,31566,7892
201911,4826,31542,7927
201912,4830,31506,7960
202001,4833,31478,7990
202002,4853,31451,8012
202003,4864,31397,8029
202004,4840,31345,8038
202005,4846,31330,8050
202006,4840,31298,8070
202007,4839,31315,8074
202008,4848,31277,8090
202009,4836,31227,8123
202010,4803,31206,8153
202011,4790,31195,8163
202012,4784,31182,8188
202101,4757,31117,8217
202102,4734,31073,8225
202103,4728,30995,8244
202104,4727,30947,8275
202105,4725,30924,8277
202106,4723,30866,8283
202107,4727,30814,8300
202108,4693,30747,8345
202109,4642,30670,8379
202110,4617,30632,8390
202111,4618,30598,8395
202112,4615,30566,8403
202201,4598,30519,8415
202202,4608,30442,8453
202203,4603,30347,8450
202204,4591,30302,8459
202205,4565,30270,8465
202206,4582,30273,8476
202207,4573,30290,8476
202208,4557,30275,8497
