ym,0-14,15-64,65
201404,3389,18173,4609
201405,3366,18163,4611
201406,3348,18124,4615
201407,3353,18098,4616
201408,3328,18082,4621
201409,3309,18070,4629
201410,3288,18063,4638
201411,3268,18037,4647
201412,3237,18013,4646
201501,3210,17982,4652
201502,3205,17960,4657
201503,3185,17942,4655
201504,3164,17915,4668
201505,3134,17882,4672
201506,3109,17877,4666
201507,3097,17851,4659
201508,3085,17825,4675
201509,3063,17807,4690
201510,3034,17763,4695
201511,3022,17758,4697
201512,3005,17756,4708
201601,2997,17715,4721
201602,2991,17692,4719
201603,2988,17672,4724
201604,2970,17637,4748
201605,2945,17597,4777
201606,2930,17567,4787
201607,2922,17549,4796
201608,2903,17497,4811
201609,2891,17460,4832
201610,2884,17422,4847
201611,2865,17378,4868
201612,2851,17343,4889
201701,2834,17326,4899
201702,2812,17303,4901
201703,2809,17245,4928
201704,2792,17220,4936
201705,2783,17187,4956
201706,2761,17161,4949
201707,2750,17149,4950
201708,2733,17126,4951
201709,2708,17079,4969
201710,2711,17043,4990
201711,2699,16983,5015
201712,2692,16962,5024
201801,2679,16910,5052
201802,2669,16918,5045
201803,2667,16893,5057
201804,2662,16892,5054
201805,2644,16870,5049
201806,2628,16860,5055
201807,2620,16849,5060
201808,2610,16825,5063
201809,2594,16796,5082
201810,2578,16766,5083
201811,2565,16739,5098
201812,2559,16684,5102
201901,2540,16634,5107
201902,2527,16595,5120
201903,2536,16570,5133
201904,2532,16536,5162
201905,2531,16479,5170
201906,2529,16459,5177
201907,2509,16453,5172
201908,2495,16431,5189
201909,2484,16396,5195
201910,2476,16361,5214
201911,2465,16357,5213
201912,2471,16335,5219
202001,2481,16302,5234
202002,2478,16279,5238
202003,2457,16266,5236
202004,2462,16232,5251
202005,2459,16202,5251
202006,2445,16174,5277
202007,2431,16160,5277
202008,2425,16146,5302
202009,2409,16120,5320
202010,2395,16101,5325
202011,2396,16064,5351
202012,2384,16051,5349
202101,2376,16028,5350
202102,2376,16030,5352
202103,2392,16003,5369
202104,2392,15985,5376
202105,2400,15972,5382
202106,2397,15962,5391
202107,2386,15964,5391
202108,2387,15928,5411
202109,2372,15907,5416
202110,2351,15884,5420
202111,2347,15848,5420
202112,2334,15831,5419
202201,2330,15797,5409
202202,2310,15780,5416
202203,2296,15733,5415
202204,2281,15686,5417
202205,2277,15653,5408
202206,2272,15633,5394
202207,2256,15630,5380
202208,2242,15582,5379
