ym,0-14,15-64,65
201404,23526,106951,16709
201405,23468,106989,16735
201406,23380,107054,16766
201407,23356,107128,16794
201408,23288,107098,16868
201409,23185,107182,16953
201410,23092,107233,17024
201411,23062,107299,17075
201412,23038,107311,17164
201501,23030,107318,17212
201502,22923,107325,17285
201503,22879,107348,17337
201504,22858,107393,17393
201505,22804,107415,17420
201506,22700,107438,17429
201507,22613,107458,17445
201508,22560,107517,17486
201509,22448,107501,17566
201510,22327,107513,17631
201511,22239,107550,17714
201512,22138,107555,17773
201601,22044,107489,17863
201602,22044,107449,17967
201603,22007,107326,18056
201604,22012,107377,18124
201605,22004,107315,18176
201606,21959,107335,18209
201607,21909,107209,18277
201608,21885,107133,18334
201609,21823,107049,18447
201610,21769,106997,18570
201611,21734,106939,18673
201612,21699,106933,18780
201701,21644,106894,18896
201702,21618,106805,19006
201703,21585,106796,19098
201704,21559,106778,19144
201705,21520,106746,19192
201706,21466,106718,19239
201707,21396,106676,19273
201708,21341,106603,19356
201709,21307,106511,19451
201710,21253,106461,19558
201711,21233,106364,19684
201712,21195,106322,19778
201801,21171,106289,19867
201802,21154,106272,19923
201803,21200,106193,19984
201804,21202,106113,20047
201805,21149,106049,20086
201806,21100,106042,20120
201807,21097,106109,20211
201808,21001,106056,20313
201809,20982,106023,20380
201810,20955,106043,20464
201811,20956,105962,20583
201812,20944,105845,20671
201901,20929,105747,20777
201902,20896,105656,20893
201903,20842,105600,20962
201904,20811,105537,20986
201905,20820,105502,21053
201906,20759,105413,21096
201907,20702,105311,21120
201908,20657,105170,21179
201909,20599,105034,21272
201910,20515,104988,21357
201911,20482,104912,21453
201912,20445,104852,21568
202001,20374,104808,21683
202002,20342,104722,21794
202003,20343,104564,21915
202004,20360,104514,22003
202005,20312,104463,22045
202006,20285,104356,22094
202007,20200,104298,22101
202008,20162,104250,22172
202009,20141,104129,22282
202010,20068,103980,22411
202011,20026,103829,22476
202012,20004,103744,22542
202101,19936,103659,22641
202102,19909,103580,22706
202103,19859,103407,22824
202104,19821,103259,22905
202105,19770,103197,22951
202106,19707,103096,22966
202107,19630,102892,23029
202108,19618,102879,23120
202109,19655,102915,23258
202110,19619,102977,23354
202111,19582,102832,23441
202112,19548,102734,23489
202201,19502,102630,23552
202202,19472,102456,23659
202203,19397,102197,23703
202204,19338,101927,23758
202205,19247,101842,23791
202206,19185,101789,23824
202207,19163,101711,23855
202208,19121,101686,23926
