ym,0-14,15-64,65
201404,2135,15439,3724
201405,2124,15467,3728
201406,2126,15517,3737
201407,2124,15576,3719
201408,2125,15580,3726
201409,2088,15580,3728
201410,2093,15598,3740
201411,2090,15614,3751
201412,2105,15645,3753
201501,2093,15619,3775
201502,2081,15635,3777
201503,2060,15618,3793
201504,2053,15627,3791
201505,2036,15603,3790
201506,2034,15616,3780
201507,2007,15652,3775
201508,2003,15659,3795
201509,1983,15660,3806
201510,1965,15655,3805
201511,1961,15649,3811
201512,1967,15641,3833
201601,1956,15625,3854
201602,1950,15616,3859
201603,1942,15601,3877
201604,1935,15616,3877
201605,1920,15598,3883
201606,1914,15618,3889
201607,1897,15624,3896
201608,1889,15626,3897
201609,1878,15633,3900
201610,1871,15607,3909
201611,1870,15616,3929
201612,1868,15601,3953
201701,1859,15561,3965
201702,1860,15558,3969
201703,1871,15566,3975
201704,1852,15566,3985
201705,1838,15598,3992
201706,1813,15604,3991
201707,1818,15596,3997
201708,1835,15626,3996
201709,1828,15644,4005
201710,1822,15659,4000
201711,1819,15645,4020
201712,1816,15620,4031
201801,1796,15588,4044
201802,1783,15581,4048
201803,1762,15557,4071
201804,1759,15576,4070
201805,1752,15613,4071
201806,1744,15615,4078
201807,1733,15621,4084
201808,1713,15607,4094
201809,1702,15599,4101
201810,1699,15570,4122
201811,1703,15569,4134
201812,1681,15540,4138
201901,1684,15540,4161
201902,1667,15513,4174
201903,1667,15501,4190
201904,1669,15494,4197
201905,1675,15486,4217
201906,1686,15480,4215
201907,1678,15466,4219
201908,1679,15437,4224
201909,1672,15434,4216
201910,1664,15434,4203
201911,1658,15402,4226
201912,1643,15391,4244
202001,1642,15362,4247
202002,1641,15343,4258
202003,1627,15321,4265
202004,1625,15306,4286
202005,1629,15301,4292
202006,1643,15301,4299
202007,1630,15283,4309
202008,1631,15286,4312
202009,1630,15301,4320
202010,1623,15284,4327
202011,1630,15249,4341
202012,1626,15242,4347
202101,1638,15221,4367
202102,1622,15211,4370
202103,1613,15194,4393
202104,1614,15180,4413
202105,1611,15176,4425
202106,1601,15195,4425
202107,1610,15182,4427
202108,1618,15159,4450
202109,1614,15159,4449
202110,1615,15143,4454
202111,1606,15154,4455
202112,1605,15142,4459
202201,1596,15113,4470
202202,1585,15106,4485
202203,1595,15099,4494
202204,1597,15092,4497
202205,1604,15113,4506
202206,1587,15149,4504
202207,1594,15182,4509
202208,1579,15186,4519
