ym,0-14,15-64,65
201404,4308,26335,5397
201405,4284,26333,5389
201406,4257,26388,5392
201407,4237,26413,5387
201408,4215,26428,5397
201409,4201,26428,5389
201410,4194,26427,5393
201411,4183,26431,5401
201412,4151,26378,5416
201501,4139,26378,5429
201502,4092,26365,5431
201503,4050,26311,5463
201504,4029,26319,5484
201505,4038,26364,5479
201506,3998,26385,5478
201507,3976,26416,5459
201508,3970,26431,5482
201509,3937,26460,5498
201510,3927,26419,5507
201511,3916,26401,5521
201512,3901,26397,5540
201601,3891,26364,5560
201602,3878,26338,5576
201603,3864,26354,5591
201604,3881,26341,5619
201605,3883,26322,5648
201606,3847,26337,5662
201607,3843,26356,5656
201608,3855,26382,5687
201609,3848,26384,5702
201610,3855,26365,5722
201611,3844,26341,5745
201612,3845,26333,5770
201701,3841,26288,5779
201702,3806,26265,5787
201703,3773,26250,5807
201704,3785,26208,5827
201705,3780,26215,5843
201706,3787,26217,5853
201707,3765,26188,5862
201708,3759,26165,5877
201709,3757,26174,5876
201710,3751,26188,5881
201711,3749,26160,5899
201712,3724,26119,5934
201801,3705,26092,5961
201802,3695,26048,5995
201803,3675,25985,6013
201804,3678,25957,6018
201805,3655,25942,6039
201806,3637,25939,6054
201807,3626,25927,6067
201808,3619,25910,6092
201809,3623,25891,6130
201810,3621,25898,6149
201811,3620,25874,6153
201812,3612,25838,6169
201901,3601,25790,6185
201902,3598,25781,6200
201903,3570,25747,6220
201904,3575,25729,6229
201905,3575,25680,6236
201906,3579,25644,6237
201907,3570,25621,6240
201908,3569,25609,6241
201909,3573,25585,6248
201910,3593,25575,6275
201911,3582,25553,6292
201912,3597,25505,6315
202001,3583,25473,6348
202002,3566,25436,6379
202003,3544,25397,6396
202004,3535,25402,6413
202005,3527,25384,6433
202006,3540,25380,6436
202007,3524,25369,6437
202008,3521,25340,6442
202009,3520,25316,6451
202010,3502,25294,6466
202011,3493,25303,6486
202012,3492,25263,6519
202101,3475,25237,6543
202102,3458,25188,6558
202103,3436,25134,6568
202104,3439,25119,6596
202105,3444,25078,6628
202106,3448,25044,6636
202107,3436,25012,6643
202108,3444,24963,6690
202109,3460,24905,6736
202110,3461,24873,6753
202111,3453,24836,6773
202112,3444,24820,6793
202201,3438,24791,6817
202202,3417,24760,6835
202203,3402,24712,6825
202204,3373,24627,6837
202205,3368,24649,6835
202206,3372,24625,6853
202207,3351,24625,6866
202208,3358,24636,6865
