ym,0-14,15-64,65
201404,12359,51154,8864
201405,12321,51170,8861
201406,12319,51140,8863
201407,12298,51102,8877
201408,12287,51084,8882
201409,12481,51088,8900
201410,12449,51103,8934
201411,12400,51145,8972
201412,12404,51144,8985
201501,12387,51182,9015
201502,12366,51171,9032
201503,12333,51137,9084
201504,12321,51132,9140
201505,12305,51182,9168
201506,12306,51199,9171
201507,12266,51147,9171
201508,12281,51147,9188
201509,12245,51087,9218
201510,12157,51066,9249
201511,12132,51000,9309
201512,12101,50956,9347
201601,12062,50980,9411
201602,12066,50959,9456
201603,12057,50891,9495
201604,12084,50884,9533
201605,12116,50851,9574
201606,12109,50863,9588
201607,12061,50849,9604
201608,12096,50802,9632
201609,12082,50724,9673
201610,12069,50716,9721
201611,12068,50625,9785
201612,12067,50574,9844
201701,12001,50521,9925
201702,12009,50478,9969
201703,12034,50428,10007
201704,12005,50437,10062
201705,12012,50415,10082
201706,12013,50369,10105
201707,11957,50291,10139
201708,11959,50257,10147
201709,11970,50152,10184
201710,11915,50110,10230
201711,11883,50034,10288
201712,11912,50054,10353
201801,11959,50104,10386
201802,11972,50091,10422
201803,11999,50056,10449
201804,12004,50006,10499
201805,12012,49953,10512
201806,12030,49929,10531
201807,12033,49875,10575
201808,12066,49816,10626
201809,12055,49762,10651
201810,12001,49750,10706
201811,11964,49707,10779
201812,11952,49628,10853
201901,11965,49593,10891
201902,11946,49560,10939
201903,11922,49534,10991
201904,11894,49487,11023
201905,11882,49456,11053
201906,11866,49413,11061
201907,11823,49294,11086
201908,11822,49209,11131
201909,11789,49123,11161
201910,11739,49089,11199
201911,11659,49027,11264
201912,11614,48963,11321
202001,11577,48945,11375
202002,11578,48857,11412
202003,11557,48795,11471
202004,11556,48731,11512
202005,11548,48707,11558
202006,11475,48675,11590
202007,11430,48600,11628
202008,11390,48516,11658
202009,11376,48451,11705
202010,11329,48412,11775
202011,11306,48374,11828
202012,11266,48342,11876
202101,11206,48328,11931
202102,11200,48310,11986
202103,11211,48263,12017
202104,11189,48215,12022
202105,11188,48142,12064
202106,11149,48023,12073
202107,11093,47903,12101
202108,11083,47751,12150
202109,11024,47621,12217
202110,11017,47576,12245
202111,10993,47495,12296
202112,10963,47429,12340
202201,10937,47347,12388
202202,10932,47226,12433
202203,10921,47084,12452
202204,10892,46987,12499
202205,10870,46848,12525
202206,10833,46755,12560
202207,10786,46666,12570
202208,10754,46618,12628
