ym,0-14,15-64,65
201404,14481,69523,11837
201405,14450,69484,11838
201406,14403,69490,11853
201407,14371,69551,11846
201408,14320,69565,11888
201409,14293,69587,11919
201410,14218,69606,11951
201411,14194,69611,11996
201412,14213,69637,12035
201501,14185,69649,12080
201502,14120,69668,12077
201503,14120,69650,12143
201504,14124,69614,12191
201505,14093,69634,12210
201506,14092,69650,12231
201507,14088,69716,12235
201508,14028,69698,12285
201509,13931,69743,12321
201510,13874,69780,12369
201511,13817,69802,12416
201512,13808,69774,12469
201601,13792,69757,12530
201602,13775,69718,12597
201603,13788,69623,12652
201604,13786,69605,12688
201605,13765,69568,12723
201606,13761,69540,12776
201607,13720,69488,12815
201608,13669,69471,12843
201609,13644,69435,12896
201610,13621,69417,12926
201611,13616,69352,12989
201612,13556,69298,13053
201701,13554,69242,13106
201702,13590,69192,13162
201703,13608,69153,13216
201704,13563,69078,13284
201705,13558,69074,13327
201706,13535,69046,13338
201707,13526,69051,13335
201708,13507,69042,13381
201709,13442,69050,13403
201710,13414,69051,13458
201711,13371,69030,13500
201712,13387,68989,13542
201801,13397,68950,13590
201802,13383,68865,13643
201803,13382,68783,13703
201804,13399,68746,13774
201805,13425,68698,13805
201806,13407,68687,13844
201807,13377,68643,13885
201808,13319,68590,13927
201809,13279,68538,13953
201810,13225,68501,14021
201811,13183,68470,14079
201812,13165,68421,14146
201901,13160,68350,14176
201902,13163,68314,14232
201903,13168,68255,14298
201904,13168,68218,14336
201905,13160,68199,14386
201906,13121,68172,14434
201907,13073,68163,14471
201908,13073,68163,14493
201909,13004,68108,14521
201910,12954,68085,14565
201911,12935,68046,14610
201912,12918,67972,14672
202001,12917,67934,14738
202002,12917,67855,14821
202003,12951,67781,14898
202004,12965,67713,14957
202005,12975,67659,14996
202006,12962,67601,15032
202007,12956,67509,15071
202008,12962,67488,15125
202009,12905,67444,15174
202010,12869,67391,15247
202011,12877,67302,15323
202012,12831,67207,15357
202101,12828,67110,15438
202102,12854,67044,15463
202103,12883,66955,15475
202104,12889,66845,15559
202105,12883,66799,15632
202106,12885,66737,15678
202107,12861,66694,15714
202108,12822,66537,15778
202109,12788,66459,15864
202110,12740,66355,15892
202111,12701,66306,15927
202112,12676,66218,15975
202201,12713,66118,16025
202202,12690,66008,16086
202203,12723,65829,16148
202204,12748,65671,16182
202205,12721,65615,16221
202206,12678,65626,16235
202207,12691,65560,16265
202208,12686,65541,16331
