ym,0-14,15-64,65
201404,1628,10801,3193
201405,1608,10805,3191
201406,1614,10811,3192
201407,1600,10810,3195
201408,1620,10801,3187
201409,1619,10802,3186
201410,1610,10799,3192
201411,1596,10797,3201
201412,1584,10779,3203
201501,1571,10765,3203
201502,1565,10752,3205
201503,1541,10733,3217
201504,1526,10718,3219
201505,1514,10720,3217
201506,1523,10719,3217
201507,1504,10718,3207
201508,1484,10718,3210
201509,1470,10702,3216
201510,1468,10705,3213
201511,1462,10686,3212
201512,1458,10687,3208
201601,1448,10682,3210
201602,1427,10677,3212
201603,1407,10668,3210
201604,1384,10657,3207
201605,1373,10642,3212
201606,1364,10653,3207
201607,1355,10644,3209
201608,1335,10633,3218
201609,1318,10624,3222
201610,1307,10617,3219
201611,1291,10585,3229
201612,1286,10570,3227
201701,1276,10553,3232
201702,1267,10524,3242
201703,1248,10516,3234
201704,1250,10507,3248
201705,1254,10494,3254
201706,1251,10488,3251
201707,1253,10480,3249
201708,1230,10447,3248
201709,1225,10435,3246
201710,1217,10437,3251
201711,1214,10417,3253
201712,1198,10394,3250
201801,1192,10389,3252
201802,1170,10382,3264
201803,1161,10372,3258
201804,1144,10365,3274
201805,1141,10390,3279
201806,1134,10389,3269
201807,1129,10396,3268
201808,1125,10385,3270
201809,1116,10364,3265
201810,1109,10356,3269
201811,1111,10325,3277
201812,1109,10299,3272
201901,1121,10260,3270
201902,1123,10253,3264
201903,1119,10239,3268
201904,1119,10225,3272
201905,1140,10198,3271
201906,1148,10187,3269
201907,1144,10175,3265
201908,1126,10149,3272
201909,1123,10152,3274
201910,1130,10114,3284
201911,1127,10095,3299
201912,1120,10061,3314
202001,1128,10066,3319
202002,1120,10043,3326
202003,1103,10029,3330
202004,1102,10010,3344
202005,1092,9995,3348
202006,1104,10002,3354
202007,1101,9976,3352
202008,1086,9959,3355
202009,1086,9915,3360
202010,1076,9902,3368
202011,1076,9887,3367
202012,1070,9859,3372
202101,1064,9829,3386
202102,1052,9803,3385
202103,1045,9780,3379
202104,1041,9770,3384
202105,1047,9730,3388
202106,1044,9727,3393
202107,1036,9706,3395
202108,1035,9669,3406
202109,1019,9641,3409
202110,1012,9630,3408
202111,1015,9599,3417
202112,1018,9572,3423
202201,1014,9580,3425
202202,1008,9576,3427
202203,989,9561,3427
202204,980,9550,3431
202205,971,9542,3443
202206,973,9551,3441
202207,973,9548,3439
202208,966,9532,3423
