ym,0-14,15-64,65
201404,2663,12414,1647
201405,2646,12432,1658
201406,2640,12464,1661
201407,2645,12489,1668
201408,2654,12490,1673
201409,2671,12481,1677
201410,2673,12487,1679
201411,2682,12484,1683
201412,2686,12445,1682
201501,2681,12440,1682
201502,2658,12433,1684
201503,2642,12395,1694
201504,2616,12370,1688
201505,2585,12352,1679
201506,2565,12343,1677
201507,2549,12333,1677
201508,2531,12312,1688
201509,2529,12293,1694
201510,2532,12308,1692
201511,2552,12302,1686
201512,2551,12278,1696
201601,2532,12258,1703
201602,2510,12241,1701
201603,2513,12242,1703
201604,2505,12243,1709
201605,2510,12231,1715
201606,2513,12222,1717
201607,2504,12218,1726
201608,2496,12198,1730
201609,2500,12169,1737
201610,2499,12141,1747
201611,2506,12124,1757
201612,2498,12117,1766
201701,2484,12116,1768
201702,2475,12102,1781
201703,2474,12090,1779
201704,2469,12075,1790
201705,2462,12063,1796
201706,2431,12057,1800
201707,2419,12049,1795
201708,2405,12036,1800
201709,2402,12040,1805
201710,2411,12069,1806
201711,2398,12061,1802
201712,2393,12056,1804
201801,2386,12063,1801
201802,2389,12052,1797
201803,2374,12058,1804
201804,2367,12091,1804
201805,2362,12086,1804
201806,2364,12072,1818
201807,2374,12081,1815
201808,2382,12063,1823
201809,2377,12061,1835
201810,2390,12051,1840
201811,2393,12028,1843
201812,2383,12000,1847
201901,2381,11963,1849
201902,2372,11940,1857
201903,2362,11911,1864
201904,2348,11897,1865
201905,2322,11891,1863
201906,2314,11867,1866
201907,2313,11851,1877
201908,2299,11830,1883
201909,2306,11811,1884
201910,2314,11809,1888
201911,2319,11784,1899
201912,2323,11774,1909
202001,2311,11762,1913
202002,2289,11744,1917
202003,2302,11727,1927
202004,2290,11715,1927
202005,2265,11700,1928
202006,2261,11699,1939
202007,2253,11676,1956
202008,2250,11652,1965
202009,2253,11642,1975
202010,2247,11631,1998
202011,2254,11617,2003
202012,2269,11604,2005
202101,2272,11569,2024
202102,2271,11554,2031
202103,2261,11524,2040
202104,2249,11506,2056
202105,2232,11485,2064
202106,2235,11484,2073
202107,2227,11491,2080
202108,2221,11483,2089
202109,2225,11475,2092
202110,2241,11457,2096
202111,2248,11445,2100
202112,2250,11433,2102
202201,2251,11410,2106
202202,2252,11410,2106
202203,2238,11405,2104
202204,2224,11403,2113
202205,2209,11383,2120
202206,2196,11375,2118
202207,2192,11367,2129
202208,2174,11345,2140
