ym,0-14,15-64,65
201404,4738,28927,6520
201405,4671,28902,6521
201406,4665,28877,6521
201407,4644,28887,6520
201408,4639,28850,6528
201409,4648,28822,6546
201410,4657,28819,6557
201411,4647,28819,6571
201412,4609,28833,6577
201501,4588,28824,6595
201502,4557,28819,6619
201503,4505,28789,6626
201504,4466,28793,6635
201505,4446,28763,6625
201506,4430,28745,6626
201507,4447,28737,6613
201508,4408,28749,6616
201509,4398,28748,6630
201510,4376,28714,6651
201511,4332,28676,6683
201512,4304,28660,6702
201601,4267,28639,6714
201602,4225,28592,6716
201603,4188,28534,6721
201604,4149,28525,6742
201605,4130,28487,6739
201606,4116,28476,6736
201607,4133,28463,6752
201608,4112,28433,6750
201609,4106,28400,6781
201610,4092,28369,6804
201611,4061,28341,6829
201612,4048,28315,6857
201701,4020,28300,6862
201702,3997,28275,6874
201703,3984,28234,6884
201704,3928,28205,6906
201705,3921,28184,6914
201706,3905,28171,6920
201707,3893,28158,6923
201708,3887,28129,6924
201709,3872,28104,6955
201710,3835,28099,6969
201711,3828,28060,6982
201712,3798,28004,6994
201801,3777,27953,7005
201802,3756,27914,7014
201803,3731,27873,7021
201804,3720,27839,7027
201805,3706,27814,7027
201806,3690,27773,7021
201807,3691,27731,7021
201808,3678,27684,7051
201809,3689,27647,7048
201810,3683,27636,7057
201811,3673,27570,7080
201812,3643,27516,7106
201901,3622,27492,7112
201902,3597,27445,7133
201903,3576,27441,7135
201904,3555,27436,7146
201905,3554,27400,7152
201906,3557,27381,7154
201907,3561,27337,7186
201908,3543,27310,7210
201909,3521,27274,7223
201910,3511,27250,7250
201911,3490,27219,7263
201912,3502,27172,7277
202001,3485,27146,7296
202002,3479,27092,7317
202003,3458,27040,7329
202004,3452,26989,7353
202005,3427,26945,7375
202006,3412,26922,7394
202007,3405,26887,7409
202008,3391,26841,7409
202009,3387,26815,7429
202010,3372,26775,7453
202011,3352,26746,7465
202012,3340,26695,7472
202101,3329,26657,7482
202102,3334,26635,7496
202103,3319,26578,7517
202104,3296,26498,7533
202105,3292,26469,7551
202106,3281,26430,7562
202107,3259,26400,7571
202108,3247,26321,7604
202109,3241,26249,7629
202110,3224,26201,7626
202111,3211,26146,7623
202112,3201,26085,7639
202201,3166,26054,7634
202202,3129,25961,7668
202203,3094,25884,7677
202204,3060,25806,7672
202205,3049,25761,7663
202206,3043,25739,7645
202207,3027,25687,7649
202208,3029,25649,7644
