ym,0-14,15-64,65
201404,7132,40846,9035
201405,7121,40836,9035
201406,7106,40854,9023
201407,7081,40830,9018
201408,7040,40807,9023
201409,7001,40761,9034
201410,6982,40748,9048
201411,6965,40712,9083
201412,6935,40629,9098
201501,6907,40548,9104
201502,6885,40504,9116
201503,6836,40478,9129
201504,6802,40425,9152
201505,6774,40404,9138
201506,6743,40331,9154
201507,6720,40336,9150
201508,6692,40309,9175
201509,6628,40278,9195
201510,6593,40304,9205
201511,6550,40282,9251
201512,6509,40259,9285
201601,6460,40227,9326
201602,6424,40163,9347
201603,6410,40079,9389
201604,6390,40045,9410
201605,6374,39986,9433
201606,6355,39947,9478
201607,6331,39929,9498
201608,6318,39873,9528
201609,6275,39833,9548
201610,6239,39765,9578
201611,6230,39701,9613
201612,6200,39632,9661
201701,6175,39561,9699
201702,6169,39531,9728
201703,6171,39503,9730
201704,6161,39490,9768
201705,6161,39436,9774
201706,6129,39465,9779
201707,6134,39432,9775
201708,6100,39384,9794
201709,6060,39371,9804
201710,6026,39308,9832
201711,6000,39280,9845
201712,5983,39212,9865
201801,5964,39195,9884
201802,5944,39181,9907
201803,5933,39135,9932
201804,5929,39077,9949
201805,5900,39033,9968
201806,5879,39007,9994
201807,5857,39009,10004
201808,5857,38916,10023
201809,5836,38825,10065
201810,5797,38815,10077
201811,5790,38743,10112
201812,5751,38635,10154
201901,5736,38553,10171
201902,5708,38492,10206
201903,5692,38439,10240
201904,5708,38371,10251
201905,5701,38314,10261
201906,5646,38242,10269
201907,5628,38221,10273
201908,5612,38148,10309
201909,5587,38088,10329
201910,5590,38041,10360
201911,5602,37970,10399
201912,5586,37891,10455
202001,5570,37815,10535
202002,5573,37720,10572
202003,5552,37637,10607
202004,5542,37565,10643
202005,5534,37524,10675
202006,5523,37469,10692
202007,5507,37440,10702
202008,5496,37422,10729
202009,5479,37351,10750
202010,5446,37308,10790
202011,5431,37243,10817
202012,5427,37195,10842
202101,5395,37149,10869
202102,5379,37087,10893
202103,5352,36987,10938
202104,5330,36945,10950
202105,5307,36890,10986
202106,5293,36843,10995
202107,5264,36764,11005
202108,5255,36709,11024
202109,5219,36609,11050
202110,5201,36543,11064
202111,5167,36486,11088
202112,5165,36368,11096
202201,5144,36278,11108
202202,5120,36180,11159
202203,5108,36064,11178
202204,5062,35956,11182
202205,5049,35943,11182
202206,5038,35900,11168
202207,5022,35889,11151
202208,5001,35866,11160
