ym,0-14,15-64,65
201404,13244,73615,12403
201405,13216,73654,12428
201406,13137,73651,12425
201407,13103,73647,12436
201408,13075,73672,12479
201409,13036,73714,12523
201410,13002,73695,12560
201411,12971,73682,12608
201412,12926,73616,12667
201501,12883,73600,12700
201502,12838,73644,12719
201503,12743,73582,12776
201504,12676,73527,12792
201505,12634,73509,12802
201506,12568,73502,12805
201507,12508,73519,12827
201508,12454,73501,12862
201509,12368,73461,12937
201510,12365,73458,12981
201511,12334,73490,13029
201512,12293,73459,13085
201601,12246,73450,13133
201602,12207,73344,13194
201603,12180,73258,13239
201604,12139,73240,13303
201605,12105,73207,13324
201606,12080,73224,13352
201607,12044,73213,13395
201608,12002,73135,13445
201609,11937,73078,13504
201610,11858,73000,13584
201611,11848,72932,13651
201612,11840,72862,13729
201701,11793,72774,13799
201702,11737,72726,13888
201703,11688,72708,13934
201704,11648,72643,13991
201705,11594,72593,14042
201706,11546,72549,14085
201707,11522,72548,14110
201708,11448,72509,14157
201709,11381,72418,14218
201710,11370,72299,14325
201711,11302,72266,14381
201712,11262,72176,14437
201801,11251,72053,14494
201802,11216,71971,14555
201803,11182,71872,14627
201804,11163,71791,14686
201805,11131,71696,14753
201806,11076,71619,14782
201807,11018,71549,14820
201808,10984,71452,14861
201809,10968,71374,14931
201810,10950,71293,14980
201811,10924,71187,15059
201812,10909,71069,15141
201901,10923,71036,15187
201902,10922,71031,15240
201903,10927,70968,15310
201904,10937,70964,15344
201905,10937,70944,15388
201906,10922,70925,15444
201907,10987,70919,15473
201908,11035,70909,15530
201909,11060,70882,15567
201910,11086,70855,15636
201911,11084,70797,15727
201912,11090,70693,15825
202001,11080,70622,15910
202002,11091,70590,15972
202003,11099,70505,16024
202004,11109,70421,16073
202005,11125,70361,16138
202006,11112,70356,16191
202007,11099,70312,16211
202008,11107,70285,16280
202009,11094,70159,16335
202010,11101,70055,16419
202011,11079,69986,16469
202012,11057,69892,16540
202101,11037,69812,16600
202102,11003,69741,16644
202103,10973,69660,16692
202104,10991,69573,16761
202105,10974,69531,16819
202106,10991,69521,16849
202107,10969,69407,16886
202108,10939,69302,16961
202109,10884,69117,17063
202110,10854,69064,17121
202111,10876,68991,17136
202112,10874,68849,17200
202201,10878,68783,17263
202202,10844,68723,17304
202203,10796,68541,17321
202204,10759,68387,17358
202205,10760,68276,17409
202206,10708,68267,17416
202207,10715,68284,17448
202208,10719,68273,17486
