ym,0-14,15-64,65
201404,3102,17866,4638
201405,3090,17884,4646
201406,3071,17858,4654
201407,3062,17834,4649
201408,3047,17824,4655
201409,3024,17795,4661
201410,3003,17779,4669
201411,2990,17774,4678
201412,2978,17736,4682
201501,2964,17712,4683
201502,2948,17680,4692
201503,2954,17643,4698
201504,2943,17632,4703
201505,2945,17598,4704
201506,2919,17581,4702
201507,2909,17534,4699
201508,2899,17527,4706
201509,2897,17516,4712
201510,2879,17489,4710
201511,2865,17467,4718
201512,2855,17444,4714
201601,2852,17415,4715
201602,2838,17375,4726
201603,2835,17339,4732
201604,2825,17321,4733
201605,2826,17308,4733
201606,2815,17269,4747
201607,2810,17251,4759
201608,2801,17238,4775
201609,2785,17221,4783
201610,2771,17200,4793
201611,2770,17159,4796
201612,2769,17165,4806
201701,2758,17151,4809
201702,2754,17147,4809
201703,2741,17093,4817
201704,2732,17068,4821
201705,2714,17057,4829
201706,2710,17053,4824
201707,2685,17019,4822
201708,2666,17004,4831
201709,2641,16979,4830
201710,2622,16949,4847
201711,2604,16933,4854
201712,2592,16896,4857
201801,2575,16877,4856
201802,2570,16851,4840
201803,2579,16825,4831
201804,2583,16805,4824
201805,2579,16807,4823
201806,2581,16795,4837
201807,2554,16757,4840
201808,2546,16746,4836
201809,2537,16708,4846
201810,2512,16711,4843
201811,2515,16681,4858
201812,2511,16640,4856
201901,2503,16623,4862
201902,2495,16584,4879
201903,2496,16552,4889
201904,2477,16514,4906
201905,2472,16480,4898
201906,2456,16457,4902
201907,2453,16423,4915
201908,2440,16400,4918
201909,2423,16369,4935
201910,2403,16356,4941
201911,2401,16318,4950
201912,2390,16301,4957
202001,2382,16246,4981
202002,2389,16219,4986
202003,2404,16184,5003
202004,2386,16146,5024
202005,2365,16121,5035
202006,2360,16114,5030
202007,2370,16083,5039
202008,2369,16067,5041
202009,2360,16043,5056
202010,2342,15990,5086
202011,2342,15949,5090
202012,2346,15934,5101
202101,2340,15892,5104
202102,2342,15870,5117
202103,2330,15830,5110
202104,2319,15790,5123
202105,2315,15756,5133
202106,2310,15729,5130
202107,2303,15684,5134
202108,2296,15633,5151
202109,2277,15602,5153
202110,2279,15560,5148
202111,2272,15505,5148
202112,2261,15468,5149
202201,2260,15428,5155
202202,2247,15407,5157
202203,2233,15347,5149
202204,2206,15303,5167
202205,2197,15266,5174
202206,2187,15244,5167
202207,2173,15227,5175
202208,2160,15195,5183
