ym,0-14,15-64,65
201404,1297,8624,2256
201405,1301,8634,2261
201406,1294,8626,2266
201407,1300,8647,2272
201408,1298,8649,2277
201409,1290,8633,2270
201410,1274,8607,2286
201411,1280,8594,2298
201412,1271,8552,2284
201501,1253,8531,2282
201502,1250,8525,2285
201503,1242,8489,2291
201504,1233,8474,2294
201505,1217,8489,2300
201506,1211,8493,2297
201507,1205,8473,2299
201508,1195,8451,2305
201509,1181,8434,2310
201510,1180,8430,2317
201511,1177,8436,2322
201512,1169,8436,2321
201601,1165,8406,2332
201602,1169,8409,2332
201603,1168,8378,2347
201604,1159,8369,2353
201605,1153,8351,2367
201606,1155,8331,2372
201607,1153,8322,2370
201608,1149,8301,2380
201609,1139,8279,2381
201610,1128,8269,2395
201611,1128,8255,2394
201612,1114,8244,2399
201701,1107,8232,2405
201702,1102,8215,2406
201703,1091,8199,2413
201704,1080,8190,2421
201705,1081,8179,2417
201706,1073,8197,2407
201707,1068,8195,2409
201708,1075,8167,2412
201709,1080,8165,2417
201710,1077,8171,2416
201711,1077,8164,2419
201712,1069,8151,2433
201801,1076,8151,2442
201802,1087,8140,2448
201803,1082,8129,2454
201804,1091,8144,2459
201805,1093,8159,2467
201806,1092,8153,2476
201807,1091,8181,2482
201808,1095,8175,2487
201809,1085,8162,2488
201810,1085,8143,2488
201811,1084,8122,2495
201812,1076,8094,2498
201901,1080,8063,2500
201902,1066,8027,2512
201903,1061,8000,2518
201904,1047,7978,2517
201905,1039,7966,2525
201906,1033,7946,2519
201907,1032,7922,2523
201908,1050,7893,2535
201909,1041,7882,2537
201910,1044,7886,2549
201911,1037,7871,2553
201912,1038,7837,2558
202001,1040,7811,2566
202002,1031,7790,2565
202003,1025,7772,2573
202004,1025,7748,2581
202005,1023,7758,2585
202006,1020,7757,2580
202007,1006,7762,2590
202008,1008,7745,2595
202009,1004,7723,2605
202010,1010,7712,2613
202011,1008,7677,2630
202012,1016,7663,2633
202101,1006,7645,2642
202102,1012,7629,2649
202103,1008,7615,2659
202104,1006,7607,2663
202105,1001,7583,2653
202106,1004,7586,2653
202107,1013,7581,2654
202108,1012,7553,2671
202109,1003,7513,2681
202110,999,7495,2683
202111,993,7475,2687
202112,984,7443,2696
202201,971,7414,2697
202202,967,7407,2702
202203,957,7398,2709
202204,949,7389,2709
202205,950,7377,2714
202206,951,7376,2720
202207,944,7358,2728
202208,952,7353,2731
