ym,0-14,15-64,65
201404,17401,76976,12628
201405,17288,76856,12652
201406,17228,76764,12665
201407,17168,76723,12683
201408,17139,76615,12740
201409,17105,76514,12736
201410,17035,76490,12757
201411,17003,76514,12818
201412,16997,76520,12851
201501,16949,76507,12937
201502,16866,76472,12984
201503,16841,76483,13024
201504,16830,76421,13085
201505,16828,76386,13087
201506,16774,76301,13108
201507,16686,76173,13127
201508,16608,76133,13173
201509,16508,76038,13223
201510,16450,76024,13286
201511,16396,76016,13347
201512,16347,75956,13421
201601,16318,75906,13463
201602,16275,75863,13533
201603,16296,75762,13562
201604,16244,75746,13607
201605,16214,75651,13652
201606,16178,75647,13682
201607,16117,75572,13754
201608,16093,75465,13809
201609,16020,75346,13869
201610,15945,75223,13950
201611,15907,75149,14027
201612,15871,75062,14101
201701,15832,74983,14157
201702,15826,74931,14230
201703,15837,74889,14305
201704,15849,74829,14334
201705,15863,74764,14363
201706,15835,74706,14378
201707,15829,74612,14387
201708,15743,74467,14425
201709,15672,74320,14503
201710,15610,74241,14566
201711,15615,74176,14654
201712,15608,74075,14697
201801,15586,73949,14760
201802,15501,73797,14801
201803,15490,73658,14898
201804,15467,73564,14972
201805,15455,73416,15019
201806,15478,73348,15045
201807,15487,73262,15088
201808,15460,73155,15135
201809,15445,73136,15180
201810,15429,73103,15266
201811,15438,73042,15350
201812,15491,72940,15410
201901,15477,72856,15501
201902,15459,72747,15562
201903,15458,72640,15619
201904,15484,72561,15660
201905,15467,72447,15712
201906,15487,72399,15761
201907,15487,72268,15795
201908,15434,72174,15845
201909,15365,72056,15916
201910,15341,72038,15964
201911,15320,71985,16056
201912,15334,71952,16118
202001,15264,71857,16203
202002,15222,71702,16287
202003,15184,71569,16328
202004,15152,71497,16403
202005,15131,71426,16467
202006,15107,71318,16516
202007,15057,71156,16549
202008,15050,71023,16594
202009,15013,70890,16672
202010,14960,70788,16770
202011,14945,70687,16836
202012,14996,70623,16920
202101,14950,70491,17006
202102,14926,70420,17034
202103,14931,70283,17085
202104,14898,70163,17144
202105,14859,70043,17206
202106,14876,69913,17237
202107,14830,69741,17282
202108,14806,69572,17335
202109,14697,69353,17394
202110,14605,69179,17469
202111,14541,69022,17533
202112,14534,68858,17563
202201,14491,68666,17634
202202,14462,68523,17708
202203,14441,68337,17750
202204,14400,68130,17768
202205,14329,67785,17775
202206,14316,67714,17802
202207,14272,67596,17823
202208,14224,67512,17883
