ym,0-14,15-64,65
201404,6004,32119,5640
201405,5982,32136,5636
201406,5952,32150,5641
201407,5937,32137,5645
201408,5926,32139,5650
201409,5891,32115,5672
201410,5882,32120,5685
201411,5864,32108,5714
201412,5853,32128,5724
201501,5822,32111,5741
201502,5805,32099,5768
201503,5777,32066,5788
201504,5750,32034,5807
201505,5733,32013,5811
201506,5705,32043,5809
201507,5674,32032,5810
201508,5647,32026,5831
201509,5626,32007,5859
201510,5610,32011,5873
201511,5579,31998,5899
201512,5586,31993,5913
201601,5583,31964,5945
201602,5582,31935,5977
201603,5575,31918,5990
201604,5555,31891,6011
201605,5542,31861,6037
201606,5490,31849,6039
201607,5465,31865,6048
201608,5436,31840,6073
201609,5450,31788,6111
201610,5419,31777,6129
201611,5429,31753,6154
201612,5438,31718,6186
201701,5431,31682,6202
201702,5409,31669,6216
201703,5398,31646,6233
201704,5398,31635,6254
201705,5379,31637,6269
201706,5389,31638,6278
201707,5378,31635,6289
201708,5351,31601,6299
201709,5318,31590,6316
201710,5303,31581,6333
201711,5293,31543,6356
201712,5274,31501,6369
201801,5282,31471,6382
201802,5267,31445,6400
201803,5243,31375,6423
201804,5266,31350,6442
201805,5247,31316,6449
201806,5226,31316,6464
201807,5227,31303,6476
201808,5208,31255,6486
201809,5206,31217,6520
201810,5179,31189,6549
201811,5182,31148,6579
201812,5153,31117,6612
201901,5155,31063,6632
201902,5130,31006,6663
201903,5118,30961,6689
201904,5104,30903,6708
201905,5089,30903,6718
201906,5070,30919,6736
201907,5071,30882,6745
201908,5056,30845,6754
201909,5050,30786,6777
201910,5039,30754,6798
201911,5033,30718,6836
201912,5029,30687,6857
202001,5018,30655,6890
202002,4999,30643,6912
202003,4986,30596,6944
202004,4984,30590,6945
202005,4989,30587,6961
202006,4988,30569,6981
202007,4981,30564,6988
202008,4976,30558,6991
202009,4958,30542,7009
202010,4951,30512,7031
202011,4946,30483,7052
202012,4933,30419,7084
202101,4930,30342,7137
202102,4925,30266,7169
202103,4892,30253,7177
202104,4889,30196,7208
202105,4880,30171,7231
202106,4877,30162,7249
202107,4871,30159,7249
202108,4843,30098,7279
202109,4819,30040,7310
202110,4799,29999,7320
202111,4788,29942,7325
202112,4765,29916,7345
202201,4751,29881,7342
202202,4732,29803,7380
202203,4708,29727,7398
202204,4695,29695,7400
202205,4681,29691,7405
202206,4681,29680,7403
202207,4656,29656,7403
202208,4651,29654,7412
