ym,0-14,15-64,65
201404,13713,67733,9138
201405,13639,67775,9155
201406,13622,67819,9158
201407,13619,67860,9162
201408,13595,67906,9172
201409,13583,67878,9206
201410,13563,67846,9266
201411,13550,67841,9310
201412,13538,67843,9360
201501,13527,67854,9384
201502,13509,67886,9396
201503,13462,67887,9432
201504,13436,67881,9499
201505,13434,67991,9502
201506,13401,68030,9500
201507,13344,68073,9496
201508,13290,68138,9506
201509,13264,68123,9569
201510,13240,68134,9620
201511,13232,68139,9682
201512,13227,68166,9720
201601,13206,68154,9794
201602,13161,68122,9868
201603,13149,68117,9892
201604,13120,68124,9925
201605,13128,68135,9960
201606,13122,68131,9997
201607,13125,68141,10021
201608,13079,68096,10075
201609,13059,68048,10122
201610,13009,67982,10220
201611,12999,67917,10287
201612,13001,67825,10336
201701,12989,67798,10414
201702,12935,67747,10480
201703,12921,67736,10502
201704,12914,67714,10551
201705,12897,67707,10574
201706,12844,67674,10588
201707,12802,67648,10620
201708,12783,67611,10668
201709,12739,67561,10736
201710,12716,67554,10786
201711,12678,67487,10859
201712,12634,67416,10936
201801,12614,67373,10995
201802,12583,67306,11057
201803,12521,67220,11124
201804,12507,67124,11167
201805,12474,67110,11208
201806,12447,67098,11231
201807,12388,67066,11259
201808,12371,67069,11307
201809,12370,67046,11358
201810,12358,67011,11417
201811,12376,66970,11484
201812,12322,66923,11537
201901,12300,66830,11605
201902,12278,66766,11684
201903,12231,66762,11720
201904,12213,66696,11753
201905,12172,66671,11788
201906,12204,66641,11837
201907,12180,66582,11855
201908,12125,66580,11898
201909,12111,66518,11949
201910,12089,66475,11991
201911,12056,66402,12061
201912,12046,66358,12126
202001,12020,66290,12192
202002,12018,66174,12270
202003,11974,66075,12320
202004,11951,66004,12365
202005,11928,65941,12413
202006,11901,65855,12479
202007,11918,65882,12507
202008,11893,65824,12554
202009,11883,65731,12615
202010,11865,65654,12685
202011,11842,65570,12743
202012,11823,65462,12810
202101,11801,65362,12884
202102,11790,65294,12928
202103,11740,65242,12980
202104,11721,65160,13046
202105,11710,65075,13071
202106,11724,65013,13105
202107,11705,64956,13164
202108,11663,64848,13273
202109,11616,64720,13380
202110,11560,64676,13418
202111,11536,64622,13475
202112,11509,64540,13509
202201,11480,64431,13576
202202,11433,64309,13636
202203,11402,64184,13644
202204,11323,64060,13671
202205,11290,64005,13697
202206,11252,63982,13698
202207,11212,63919,13699
202208,11173,63834,13739
