ym,0-14,15-64,65
201507,19475,90354,14848
201508,19415,90404,14887
201509,19337,90362,14977
201510,19260,90393,15061
201511,19210,90404,15176
201512,19207,90380,15250
201601,19219,90364,15345
201602,19225,90323,15406
201603,19299,90281,15488
201604,19336,90250,15513
201605,19285,90230,15563
201606,19243,90259,15618
201607,19256,90162,15701
201608,19164,90121,15772
201609,19100,89960,15863
201610,19080,89903,15947
201611,19029,89835,16019
201612,19078,89740,16114
201701,19036,89682,16232
201702,19044,89608,16285
201703,19068,89483,16360
201704,19024,89447,16396
201705,18956,89350,16447
201706,18895,89296,16499
201707,18862,89209,16533
201708,18789,89104,16627
201709,18713,89067,16697
201710,18665,89055,16786
201711,18658,89021,16893
201712,18658,88978,16996
201801,18638,88874,17094
201802,18593,88802,17167
201803,18657,88695,17282
201804,18625,88664,17324
201805,18572,88663,17368
201806,18559,88657,17402
201807,18548,88602,17462
201808,18536,88563,17528
201809,18524,88573,17620
201810,18491,88549,17715
201811,18459,88546,17777
201812,18494,88537,17859
201901,18564,88472,17897
201902,18567,88396,17997
201903,18554,88235,18117
201904,18557,88193,18168
201905,18520,88157,18237
201906,18490,88077,18296
201907,18491,88078,18318
201908,18493,88064,18362
201909,18456,88040,18455
201910,18398,87984,18499
201911,18389,87962,18597
201912,18390,87885,18733
202001,18410,87850,18811
202002,18428,87726,18915
202003,18454,87662,19010
202004,18456,87632,19073
202005,18417,87566,19126
202006,18436,87567,19177
202007,18365,87511,19261
202008,18354,87410,19311
202009,18175,87227,19405
202010,18155,87124,19508
202011,18026,86872,19557
202012,18007,86627,19629
202101,17928,86352,19705
202102,17906,86234,19748
202103,17909,86058,19841
202104,17876,85932,19930
202105,17839,85800,19995
202106,17818,85719,20033
202107,17756,85612,20092
202108,17702,85449,20194
202109,17548,85273,20284
202110,17495,85249,20314
202111,17480,85093,20385
202112,17382,84910,20465
202201,17424,84769,20530
202202,17404,84591,20647
202203,17379,84282,20688
202204,17316,84060,20726
202205,17308,84051,20747
202206,17314,84095,20738
202207,17279,84102,20762
202208,17288,84044,20827
