ym,0-14,15-64,65
201404,5782,30583,6661
201405,5732,30574,6659
201406,5696,30576,6653
201407,5671,30572,6652
201408,5637,30558,6657
201409,5621,30521,6670
201410,5599,30516,6675
201411,5599,30507,6686
201412,5576,30469,6700
201501,5558,30449,6713
201502,5526,30425,6731
201503,5506,30380,6752
201504,5467,30361,6762
201505,5448,30363,6756
201506,5426,30388,6755
201507,5399,30410,6770
201508,5387,30401,6781
201509,5351,30385,6791
201510,5328,30392,6815
201511,5314,30371,6839
201512,5288,30351,6851
201601,5264,30349,6851
201602,5256,30327,6860
201603,5239,30296,6849
201604,5210,30293,6856
201605,5187,30290,6847
201606,5187,30276,6854
201607,5183,30255,6882
201608,5161,30196,6908
201609,5155,30166,6929
201610,5135,30114,6958
201611,5102,30057,7002
201612,5115,30012,7025
201701,5099,29993,7041
201702,5080,29942,7061
201703,5077,29922,7081
201704,5079,29887,7102
201705,5050,29858,7100
201706,5048,29853,7106
201707,5049,29854,7112
201708,5009,29815,7146
201709,4964,29774,7152
201710,4941,29767,7167
201711,4939,29751,7177
201712,4948,29735,7207
201801,4946,29706,7244
201802,4935,29685,7247
201803,4943,29639,7254
201804,4923,29597,7274
201805,4903,29558,7282
201806,4900,29555,7284
201807,4878,29533,7282
201808,4846,29500,7278
201809,4832,29465,7301
201810,4817,29463,7319
201811,4807,29433,7342
201812,4790,29387,7364
201901,4787,29370,7379
201902,4776,29350,7397
201903,4762,29307,7414
201904,4759,29273,7435
201905,4767,29256,7445
201906,4762,29217,7462
201907,4731,29149,7468
201908,4711,29095,7480
201909,4709,29053,7511
201910,4707,29024,7535
201911,4690,28992,7569
201912,4689,28970,7585
202001,4682,28939,7604
202002,4678,28862,7607
202003,4678,28815,7623
202004,4660,28787,7626
202005,4636,28757,7634
202006,4632,28744,7636
202007,4602,28707,7647
202008,4572,28652,7665
202009,4563,28598,7691
202010,4553,28564,7715
202011,4542,28508,7745
202012,4511,28434,7772
202101,4507,28380,7792
202102,4501,28329,7813
202103,4478,28287,7826
202104,4457,28216,7859
202105,4445,28171,7859
202106,4452,28130,7856
202107,4431,28069,7879
202108,4397,28033,7892
202109,4370,27982,7908
202110,4347,27950,7918
202111,4334,27905,7934
202112,4332,27816,7975
202201,4313,27775,7992
202202,4306,27720,8005
202203,4275,27639,8026
202204,4245,27536,8035
202205,4230,27552,8037
202206,4210,27554,8022
202207,4205,27555,8027
202208,4191,27534,8029
