ym,0-14,15-64,65
201404,6228,28747,4392
201405,6202,28756,4385
201406,6182,28763,4385
201407,6140,28788,4381
201408,6095,28815,4375
201409,6108,28830,4390
201410,6102,28841,4412
201411,6081,28848,4432
201412,6046,28836,4444
201501,6050,28836,4454
201502,6022,28832,4465
201503,5999,28866,4468
201504,5965,28878,4484
201505,5966,28888,4494
201506,5932,28922,4498
201507,5921,28947,4479
201508,5879,28949,4490
201509,5874,28937,4519
201510,5851,28944,4542
201511,5841,28948,4565
201512,5832,28946,4574
201601,5807,28962,4586
201602,5789,28960,4594
201603,5793,28947,4611
201604,5793,28946,4623
201605,5769,28964,4625
201606,5779,28946,4642
201607,5774,28950,4655
201608,5742,28957,4670
201609,5737,28914,4701
201610,5721,28879,4731
201611,5713,28848,4748
201612,5713,28853,4778
201701,5674,28849,4812
201702,5677,28870,4824
201703,5679,28863,4823
201704,5662,28854,4845
201705,5673,28840,4863
201706,5647,28832,4875
201707,5644,28815,4878
201708,5623,28825,4896
201709,5621,28853,4913
201710,5610,28833,4929
201711,5593,28805,4946
201712,5595,28788,4974
201801,5614,28798,4986
201802,5589,28765,5000
201803,5563,28725,5038
201804,5546,28672,5056
201805,5525,28693,5050
201806,5485,28702,5055
201807,5482,28714,5075
201808,5454,28728,5089
201809,5476,28682,5113
201810,5477,28682,5141
201811,5483,28672,5148
201812,5440,28680,5171
201901,5405,28668,5188
201902,5399,28642,5215
201903,5385,28620,5238
201904,5376,28613,5233
201905,5347,28563,5264
201906,5337,28564,5270
201907,5346,28555,5275
201908,5312,28533,5282
201909,5310,28498,5304
201910,5296,28465,5330
201911,5283,28457,5342
201912,5262,28443,5363
202001,5260,28420,5398
202002,5248,28400,5421
202003,5244,28362,5440
202004,5242,28352,5448
202005,5245,28324,5459
202006,5237,28304,5488
202007,5218,28279,5506
202008,5209,28224,5532
202009,5197,28185,5551
202010,5204,28158,5572
202011,5183,28128,5597
202012,5175,28082,5615
202101,5159,28059,5652
202102,5156,28057,5670
202103,5144,28030,5688
202104,5137,27998,5706
202105,5135,27974,5731
202106,5135,27956,5745
202107,5115,27947,5768
202108,5099,27904,5784
202109,5095,27837,5814
202110,5071,27816,5831
202111,5049,27771,5860
202112,5037,27723,5873
202201,5014,27682,5905
202202,4986,27624,5925
202203,4959,27538,5935
202204,4927,27504,5946
202205,4885,27497,5957
202206,4885,27505,5964
202207,4873,27517,5964
202208,4862,27478,5981
