ym,0-14,15-64,65
201404,2334,10500,3171
201405,2343,10498,3168
201406,2335,10482,3167
201407,2315,10501,3159
201408,2307,10489,3166
201409,2291,10480,3178
201410,2272,10467,3184
201411,2256,10458,3188
201412,2244,10427,3192
201501,2233,10411,3202
201502,2219,10407,3207
201503,2208,10387,3193
201504,2204,10380,3192
201505,2201,10371,3197
201506,2174,10366,3199
201507,2149,10365,3186
201508,2122,10352,3189
201509,2108,10341,3198
201510,2091,10347,3207
201511,2088,10340,3214
201512,2081,10326,3231
201601,2072,10315,3233
201602,2069,10308,3228
201603,2046,10300,3230
201604,2042,10294,3234
201605,2039,10291,3234
201606,2026,10295,3232
201607,2006,10307,3231
201608,2000,10307,3232
201609,1987,10291,3242
201610,1963,10281,3261
201611,1961,10272,3249
201612,1964,10276,3251
201701,1952,10269,3255
201702,1936,10236,3266
201703,1927,10226,3265
201704,1927,10209,3268
201705,1926,10203,3264
201706,1909,10203,3261
201707,1904,10195,3268
201708,1911,10185,3270
201709,1903,10166,3266
201710,1888,10176,3270
201711,1859,10160,3282
201712,1852,10166,3285
201801,1834,10141,3286
201802,1824,10127,3282
201803,1810,10119,3288
201804,1800,10139,3299
201805,1785,10134,3304
201806,1773,10128,3306
201807,1765,10121,3309
201808,1748,10108,3310
201809,1726,10086,3324
201810,1723,10062,3332
201811,1720,10051,3334
201812,1713,10054,3328
201901,1707,10041,3320
201902,1710,10019,3330
201903,1705,9992,3328
201904,1708,9978,3327
201905,1710,9976,3328
201906,1691,9975,3333
201907,1674,9958,3328
201908,1678,9951,3337
201909,1661,9944,3343
201910,1669,9920,3345
201911,1668,9903,3356
201912,1669,9889,3368
202001,1664,9872,3384
202002,1658,9844,3397
202003,1652,9826,3404
202004,1643,9824,3400
202005,1634,9819,3396
202006,1640,9808,3397
202007,1627,9808,3399
202008,1634,9798,3398
202009,1630,9778,3412
202010,1616,9767,3420
202011,1620,9762,3422
202012,1639,9745,3424
202101,1644,9721,3421
202102,1633,9712,3417
202103,1641,9694,3417
202104,1637,9671,3425
202105,1636,9645,3427
202106,1636,9633,3419
202107,1643,9612,3414
202108,1624,9570,3441
202109,1616,9565,3452
202110,1616,9553,3451
202111,1611,9545,3452
202112,1607,9520,3457
202201,1605,9506,3462
202202,1614,9486,3470
202203,1629,9459,3468
202204,1619,9441,3468
202205,1595,9454,3457
202206,1589,9433,3449
202207,1578,9418,3440
202208,1560,9401,3448
