ym,0-14,15-64,65
201404,4108,21357,5353
201405,4091,21408,5342
201406,4097,21445,5323
201407,4075,21433,5311
201408,4067,21428,5325
201409,4059,21435,5327
201410,4022,21440,5339
201411,4011,21438,5348
201412,3994,21404,5355
201501,3961,21372,5376
201502,3952,21348,5389
201503,3937,21309,5412
201504,3913,21293,5424
201505,3904,21296,5422
201506,3874,21303,5413
201507,3866,21316,5402
201508,3854,21298,5416
201509,3848,21264,5433
201510,3823,21279,5441
201511,3814,21262,5463
201512,3797,21253,5489
201601,3797,21264,5500
201602,3775,21265,5506
201603,3756,21230,5526
201604,3748,21206,5548
201605,3754,21187,5550
201606,3753,21190,5549
201607,3746,21188,5554
201608,3727,21161,5556
201609,3742,21137,5564
201610,3743,21111,5567
201611,3720,21094,5580
201612,3695,21098,5598
201701,3681,21074,5611
201702,3654,21062,5622
201703,3612,21067,5632
201704,3582,21039,5631
201705,3564,21007,5637
201706,3552,20988,5640
201707,3528,20993,5644
201708,3511,20959,5656
201709,3499,20940,5666
201710,3500,20927,5672
201711,3468,20920,5680
201712,3451,20935,5674
201801,3413,20877,5696
201802,3392,20854,5700
201803,3365,20831,5701
201804,3347,20796,5723
201805,3330,20816,5725
201806,3329,20815,5729
201807,3338,20804,5725
201808,3315,20760,5733
201809,3302,20749,5747
201810,3307,20731,5759
201811,3298,20729,5772
201812,3270,20694,5796
201901,3246,20655,5792
201902,3229,20630,5803
201903,3204,20605,5809
201904,3171,20587,5816
201905,3164,20567,5814
201906,3134,20566,5812
201907,3130,20526,5820
201908,3125,20507,5823
201909,3116,20469,5842
201910,3122,20457,5857
201911,3114,20446,5871
201912,3106,20436,5869
202001,3086,20410,5874
202002,3057,20360,5893
202003,3035,20351,5906
202004,3015,20337,5911
202005,2999,20298,5916
202006,2995,20293,5916
202007,2984,20303,5921
202008,2975,20249,5926
202009,2991,20221,5937
202010,2995,20199,5960
202011,3002,20177,5978
202012,3003,20176,5979
202101,2985,20145,5987
202102,2984,20131,5995
202103,2952,20127,5991
202104,2934,20117,6000
202105,2927,20071,6012
202106,2931,20049,6005
202107,2934,20036,6013
202108,2918,20001,6034
202109,2911,19958,6056
202110,2924,19956,6067
202111,2929,19953,6071
202112,2917,19949,6083
202201,2897,19919,6090
202202,2885,19883,6106
202203,2849,19872,6112
202204,2831,19844,6107
202205,2829,19848,6096
202206,2820,19834,6094
202207,2823,19832,6080
202208,2801,19813,6089
