ym,0-14,15-64,65
201404,4953,23927,4340
201405,4923,23906,4343
201406,4906,23892,4348
201407,4903,23904,4358
201408,4884,23896,4366
201409,4869,23927,4379
201410,4865,23935,4392
201411,4851,23931,4404
201412,4846,23930,4422
201501,4855,23928,4436
201502,4846,23934,4443
201503,4840,23903,4460
201504,4835,23910,4469
201505,4825,23918,4467
201506,4817,23928,4463
201507,4817,23928,4463
201508,4782,23910,4471
201509,4749,23919,4496
201510,4719,23961,4510
201511,4717,23948,4528
201512,4713,23957,4555
201601,4682,23945,4589
201602,4680,23930,4605
201603,4700,23920,4609
201604,4708,23917,4620
201605,4696,23922,4640
201606,4687,23936,4644
201607,4692,23939,4650
201608,4678,23948,4665
201609,4660,23928,4686
201610,4650,23901,4711
201611,4637,23895,4738
201612,4629,23870,4754
201701,4621,23871,4781
201702,4644,23862,4794
201703,4652,23852,4812
201704,4638,23873,4830
201705,4615,23844,4842
201706,4598,23845,4857
201707,4605,23841,4864
201708,4593,23837,4881
201709,4585,23845,4910
201710,4569,23845,4941
201711,4566,23812,4967
201712,4565,23809,4981
201801,4561,23777,4999
201802,4552,23774,5009
201803,4555,23739,5031
201804,4545,23714,5047
201805,4531,23706,5044
201806,4498,23730,5050
201807,4488,23720,5054
201808,4484,23719,5083
201809,4485,23707,5104
201810,4512,23707,5116
201811,4516,23702,5133
201812,4511,23668,5142
201901,4506,23635,5169
201902,4495,23612,5201
201903,4516,23603,5215
201904,4510,23594,5222
201905,4510,23585,5225
201906,4498,23568,5230
201907,4497,23584,5235
201908,4496,23580,5244
201909,4484,23571,5276
201910,4487,23571,5293
201911,4469,23543,5321
201912,4476,23530,5342
202001,4461,23511,5358
202002,4473,23492,5372
202003,4466,23468,5386
202004,4489,23468,5413
202005,4471,23444,5429
202006,4468,23443,5435
202007,4462,23441,5449
202008,4471,23422,5458
202009,4469,23406,5484
202010,4451,23398,5502
202011,4462,23367,5523
202012,4476,23346,5536
202101,4475,23320,5545
202102,4491,23307,5553
202103,4503,23306,5574
202104,4474,23278,5592
202105,4462,23268,5602
202106,4465,23278,5620
202107,4458,23262,5631
202108,4460,23217,5661
202109,4466,23198,5694
202110,4471,23169,5700
202111,4474,23126,5719
202112,4466,23102,5735
202201,4470,23067,5759
202202,4468,23036,5771
202203,4482,23011,5772
202204,4473,22972,5786
202205,4453,22946,5793
202206,4461,22941,5797
202207,4455,22947,5799
202208,4472,22943,5823
